booking_code,service_name,status,is_cancelled,shoot_date,net_amount_ngn,labour_ngn,trusted_min_labour_ngn,crew_rows,work_days,margin_ngn,loss,genuine_loss,artefact_loss,no_timesheets
BK-02767,Event Coverage,Completed,False,2024-12-01,2906000.0,3188500.0,2976000.0,16,4.0,-282500.0,True,True,False,False
BK-02768,Photoshoot,Postponed,False,2024-12-01,3943000.0,614000.0,552000.0,3,1.0,3329000.0,False,False,False,False
BK-02769,Wedding Film,Completed,False,2024-12-01,6881983.05,666000.0,499000.0,5,1.0,6215983.05,False,False,False,False
BK-02771,Commercial / TVC,Completed,False,2024-12-01,51695000.0,794000.0,486000.0,5,1.0,50901000.0,False,False,False,False
BK-02772,Studio Rental,Completed,False,2024-12-01,252700.0,965000.0,965000.0,4,1.0,-712300.0,True,True,False,False
BK-02773,Photoshoot,Completed,False,2024-12-02,4449000.0,1309000.0,1153000.0,11,3.0,3140000.0,False,False,False,False
BK-02774,Event Coverage,Completed,False,2024-12-02,1998000.0,285500.0,285500.0,3,1.0,1712500.0,False,False,False,False
BK-02775,Photoshoot,Completed,False,2024-12-02,1534000.0,875500.0,875500.0,7,1.0,658500.0,False,False,False,False
BK-02776,Photoshoot,Completed,False,2024-12-03,1921482.07,453500.0,453500.0,4,1.0,1467982.07,False,False,False,False
BK-02777,Wedding Film,Completed,False,2024-12-03,3146000.0,668500.0,668500.0,4,1.0,2477500.0,False,False,False,False
BK-02778,Event Coverage,Completed,False,2024-12-03,3459000.0,252000.0,87000.0,2,1.0,3207000.0,False,False,False,False
BK-02779,Studio Rental,Completed,False,2024-12-03,711000.0,632500.0,632500.0,4,1.0,78500.0,False,False,False,False
BK-02780,Event Coverage,Invoiced,False,2024-12-04,3534703.02,479000.0,192000.0,4,1.0,3055703.02,False,False,False,False
BK-02781,Event Coverage,Invoiced,False,2024-12-04,5052000.0,274500.0,247500.0,3,1.0,4777500.0,False,False,False,False
BK-02782,Wedding Film,In Production,False,2024-12-04,3196000.0,395500.0,241500.0,5,1.0,2800500.0,False,False,False,False
BK-02783,Unknown,Postponed,False,2024-12-05,1664000.0,3767000.0,2838500.0,16,4.0,-2103000.0,True,True,False,False
BK-02784,Photoshoot,Postponed,False,2024-12-05,1804000.0,878000.0,750000.0,5,1.0,926000.0,False,False,False,False
BK-02785,Event Coverage,Invoiced,False,2024-12-05,5392200.0,1251000.0,952000.0,8,2.0,4141200.0,False,False,False,False
BK-02786,Photoshoot,Completed,False,2024-12-05,3028000.0,576000.0,401000.0,4,1.0,2452000.0,False,False,False,False
BK-02787,Wedding Film,Invoiced,False,2024-12-05,9628000.0,2765000.0,2548500.0,18,3.0,6863000.0,False,False,False,False
BK-02789,Studio Rental,Postponed,False,2024-12-06,1544401.08,337000.0,337000.0,3,1.0,1207401.08,False,False,False,False
BK-02790,Photoshoot,Invoiced,False,2024-12-06,1962000.0,732000.0,645000.0,6,2.0,1230000.0,False,False,False,False
BK-02791,Wedding Film,Completed,False,2024-12-06,2552000.0,814000.0,665500.0,6,1.0,1738000.0,False,False,False,False
BK-02792,Short Film,Completed,False,2024-12-06,9370000.0,529000.0,160000.0,3,1.0,8841000.0,False,False,False,False
BK-02793,Corporate Documentary,Invoiced,False,2024-12-07,16277000.0,676000.0,579500.0,4,1.0,15601000.0,False,False,False,False
BK-02794,Event Coverage,Invoiced,False,2024-12-07,2220396.8,783500.0,415500.0,5,1.0,1436896.7999999998,False,False,False,False
BK-02796,Event Coverage,Completed,False,2024-12-07,2858000.0,664500.0,664500.0,5,1.0,2193500.0,False,False,False,False
BK-02797,Photoshoot,Completed,False,2024-12-07,1122300.0,1858000.0,1584000.0,12,1.0,-735700.0,True,True,False,False
BK-02798,Studio Rental,Completed,False,2024-12-07,1622000.0,682500.0,498500.0,4,2.0,939500.0,False,False,False,False
BK-02799,Studio Rental,Postponed,False,2024-12-08,1175778.6,1174000.0,894000.0,6,2.0,1778.6000000000931,False,False,False,False
BK-02800,Commercial / TVC,Completed,False,2024-12-08,81700723.8,655000.0,655000.0,3,1.0,81045723.8,False,False,False,False
BK-02801,Studio Rental,Postponed,False,2024-12-08,322000.0,1139500.0,1094500.0,10,2.0,-817500.0,True,True,False,False
BK-02802,Unknown,Invoiced,False,2024-12-09,5709000.0,867000.0,777000.0,6,1.0,4842000.0,False,False,False,False
BK-02803,Wedding Film,Completed,False,2024-12-09,11024000.0,2753500.0,2089000.0,12,3.0,8270500.0,False,False,False,False
BK-02804,Wedding Film,Postponed,False,2024-12-10,16678623.47,1425500.0,932000.0,12,3.0,15253123.47,False,False,False,False
BK-02805,Unknown,Invoiced,False,2024-12-10,5813000.0,1270000.0,488500.0,5,1.0,4543000.0,False,False,False,False
BK-02806,Commercial / TVC,Completed,False,2024-12-10,40567500.0,1267000.0,1267000.0,6,1.0,39300500.0,False,False,False,False
BK-02807,Studio Rental,In Production,False,2024-12-10,468900.0,173000.0,173000.0,2,1.0,295900.0,False,False,False,False
BK-02808,Wedding Film,Completed,False,2024-12-10,4339000.0,908500.0,859500.0,6,1.0,3430500.0,False,False,False,False
BK-02809,Wedding Film,Completed,False,2024-12-11,3540000.0,470000.0,408000.0,4,1.0,3070000.0,False,False,False,False
BK-02810,Photoshoot,Invoiced,False,2024-12-11,2281000.0,233000.0,139000.0,2,1.0,2048000.0,False,False,False,False
BK-02811,Wedding Film,Completed,False,2024-12-11,4164000.0,267500.0,267500.0,2,1.0,3896500.0,False,False,False,False
BK-02812,Wedding Film,Completed,False,2024-12-11,9692000.0,2999000.0,2286500.0,18,3.0,6693000.0,False,False,False,False
BK-02813,Event Coverage,Completed,False,2024-12-11,1364000.0,1355500.0,1032000.0,10,1.0,8500.0,False,False,False,False
BK-02814,Studio Rental,Invoiced,False,2024-12-11,1219000.0,2023000.0,1443000.0,16,2.0,-804000.0,True,True,False,False
BK-02815,Music Video,Completed,False,2024-12-11,18603000.0,604500.0,435500.0,4,1.0,17998500.0,False,False,False,False
BK-02816,Studio Rental,Completed,False,2024-12-12,979000.0,384000.0,384000.0,3,1.0,595000.0,False,False,False,False
BK-02817,Commercial / TVC,Completed,False,2024-12-12,60023000.0,1853000.0,1595500.0,10,4.0,58170000.0,False,False,False,False
BK-02818,Commercial / TVC,Completed,False,2024-12-12,11956000.0,1336000.0,1236500.0,8,1.0,10620000.0,False,False,False,False
BK-02819,Event Coverage,In Production,False,2024-12-13,4097000.0,1059000.0,864000.0,4,1.0,3038000.0,False,False,False,False
BK-02820,Wedding Film,Invoiced,False,2024-12-13,3454000.0,549500.0,549500.0,4,1.0,2904500.0,False,False,False,False
BK-02821,Studio Rental,Completed,False,2024-12-13,1974000.0,2245000.0,2062000.0,17,3.0,-271000.0,True,True,False,False
BK-02822,Music Video,Postponed,False,2024-12-14,32323785.6,327500.0,327500.0,2,1.0,31996285.6,False,False,False,False
BK-02824,Event Coverage,Invoiced,False,2024-12-14,5219000.0,223000.0,223000.0,2,1.0,4996000.0,False,False,False,False
BK-02825,Corporate Documentary,Completed,False,2024-12-14,16845000.0,856000.0,716000.0,4,1.0,15989000.0,False,False,False,False
BK-02826,Event Coverage,Completed,False,2024-12-15,5657000.0,2646000.0,2020000.0,10,2.0,3011000.0,False,False,False,False
BK-02827,Event Coverage,In Production,False,2024-12-15,6103000.0,2866000.0,2295000.0,16,2.0,3237000.0,False,False,False,False
BK-02828,Wedding Film,Completed,False,2024-12-15,10534747.32,2790000.0,2729000.0,16,2.0,7744747.32,False,False,False,False
BK-02829,Music Video,Completed,False,2024-12-15,38782052.0,147500.0,64000.0,3,1.0,38634552.0,False,False,False,False
BK-02830,Photoshoot,Completed,False,2024-12-15,1639000.0,2082000.0,1962000.0,10,2.0,-443000.0,True,True,False,False
BK-02831,Photoshoot,Postponed,False,2024-12-15,4266000.0,936000.0,894000.0,8,2.0,3330000.0,False,False,False,False
BK-02832,Photoshoot,Postponed,False,2024-12-16,783000.0,672000.0,220000.0,3,1.0,111000.0,False,False,False,False
BK-02834,Photoshoot,Postponed,False,2024-12-17,3563000.0,345000.0,331500.0,3,1.0,3218000.0,False,False,False,False
BK-02835,Wedding Film,Invoiced,False,2024-12-17,3881000.0,375000.0,375000.0,4,1.0,3506000.0,False,False,False,False
BK-02836,Wedding Film,Completed,False,2024-12-17,8107000.0,2774000.0,2702500.0,12,3.0,5333000.0,False,False,False,False
BK-02837,Event Coverage,Invoiced,False,2024-12-17,4845000.0,597500.0,597500.0,5,1.0,4247500.0,False,False,False,False
BK-02839,Commercial / TVC,Invoiced,False,2024-12-19,79069562.38,3595500.0,3461000.0,16,4.0,75474062.38,False,False,False,False
BK-02840,Music Video,Invoiced,False,2024-12-19,16751000.0,1362000.0,1362000.0,6,2.0,15389000.0,False,False,False,False
BK-02841,Event Coverage,Completed,False,2024-12-20,974000.0,256000.0,256000.0,3,1.0,718000.0,False,False,False,False
BK-02842,Unknown,Completed,False,2024-12-20,4364000.0,1076000.0,1023000.0,5,1.0,3288000.0,False,False,False,False
BK-02843,Wedding Film,Completed,False,2024-12-20,13303143.39,574000.0,574000.0,7,1.0,12729143.39,False,False,False,False
BK-02844,Music Video,Postponed,False,2024-12-21,35104609.34,1209000.0,1209000.0,8,1.0,33895609.34,False,False,False,False
BK-02845,Music Video,Completed,False,2024-12-21,22465000.0,682500.0,682500.0,5,1.0,21782500.0,False,False,False,False
BK-02847,Music Video,Completed,False,2024-12-21,42720413.79,992500.0,992500.0,4,2.0,41727913.79,False,False,False,False
BK-02848,Event Coverage,In Production,False,2024-12-22,2737000.0,247000.0,247000.0,3,1.0,2490000.0,False,False,False,False
BK-02849,Photoshoot,Postponed,False,2024-12-22,2520350.0,981000.0,878500.0,4,1.0,1539350.0,False,False,False,False
BK-02851,Photoshoot,Completed,False,2024-12-22,1065000.0,969500.0,969500.0,5,1.0,95500.0,False,False,False,False
BK-02852,Unknown,Invoiced,False,2024-12-23,4024000.0,289500.0,289500.0,2,1.0,3734500.0,False,False,False,False
BK-02853,Unknown,Completed,False,2024-12-23,1705000.0,1862500.0,1788000.0,12,2.0,-157500.0,True,True,False,False
BK-02854,Wedding Film,Completed,False,2024-12-23,2485000.0,294500.0,177500.0,3,1.0,2190500.0,False,False,False,False
BK-02855,Music Video,Unknown,False,2024-12-24,4239000.0,524500.0,276500.0,4,1.0,3714500.0,False,False,False,False
BK-02857,Event Coverage,Completed,False,2024-12-24,1652000.0,649000.0,519000.0,3,1.0,1003000.0,False,False,False,False
BK-02858,Corporate Documentary,Completed,False,2024-12-24,33469600.0,2503500.0,1886500.0,20,5.0,30966100.0,False,False,False,False
BK-02859,Wedding Film,Unknown,False,2024-12-24,6992000.0,954000.0,954000.0,5,1.0,6038000.0,False,False,False,False
BK-02860,Photoshoot,In Production,False,2024-12-25,1540000.0,1958500.0,1255500.0,12,2.0,-418500.0,True,False,True,False
BK-02861,Photoshoot,In Production,False,2024-12-25,2234000.0,774500.0,551000.0,5,1.0,1459500.0,False,False,False,False
BK-02862,Wedding Film,Invoiced,False,2024-12-25,6542000.0,423000.0,423000.0,3,1.0,6119000.0,False,False,False,False
BK-02864,Photoshoot,Completed,False,2024-12-25,604000.0,934500.0,801000.0,4,1.0,-330500.0,True,True,False,False
BK-02865,Music Video,Invoiced,False,2024-12-25,42223700.0,12461000.0,8403500.0,59,5.0,29762700.0,False,False,False,False
BK-02866,Wedding Film,Completed,False,2024-12-26,7359000.0,976500.0,656000.0,8,1.0,6382500.0,False,False,False,False
BK-02867,Corporate Documentary,Completed,False,2024-12-26,12103897.79,810500.0,368000.0,3,1.0,11293397.79,False,False,False,False
BK-02868,Wedding Film,Completed,False,2024-12-26,4142950.0,993000.0,952500.0,3,1.0,3149950.0,False,False,False,False
BK-02869,Photoshoot,Postponed,False,2024-12-26,7124365.52,1797500.0,1097500.0,12,1.0,5326865.52,False,False,False,False
BK-02870,Corporate Documentary,Completed,False,2024-12-27,34340838.29,366500.0,366500.0,3,1.0,33974338.29,False,False,False,False
BK-02871,Wedding Film,Completed,False,2024-12-27,2838000.0,394500.0,307500.0,4,1.0,2443500.0,False,False,False,False
BK-02872,Studio Rental,Completed,False,2024-12-27,3111791.17,830500.0,830500.0,4,1.0,2281291.17,False,False,False,False
BK-02873,Wedding Film,Completed,False,2024-12-28,7247000.0,550000.0,550000.0,4,1.0,6697000.0,False,False,False,False
BK-02875,Studio Rental,Unknown,False,2024-12-28,4035347.1,1989500.0,872000.0,8,2.0,2045847.1,False,False,False,False
BK-02876,Short Film,Postponed,False,2024-12-28,28025000.0,569000.0,346000.0,5,1.0,27456000.0,False,False,False,False
BK-02878,Photoshoot,Postponed,False,2024-12-28,2100000.0,201500.0,142000.0,2,1.0,1898500.0,False,False,False,False
BK-02879,Photoshoot,Completed,False,2024-12-28,2300000.0,1254000.0,646500.0,8,1.0,1046000.0,False,False,False,False
BK-02880,Commercial / TVC,Postponed,False,2024-12-28,14350000.0,493500.0,376000.0,5,1.0,13856500.0,False,False,False,False
BK-02881,Event Coverage,Invoiced,False,2024-12-28,3304000.0,599500.0,570000.0,5,1.0,2704500.0,False,False,False,False
BK-02882,Commercial / TVC,Completed,False,2024-12-29,36514970.1,500500.0,500500.0,5,1.0,36014470.1,False,False,False,False
BK-02884,Music Video,In Production,False,2024-12-29,13234000.0,622500.0,622500.0,4,1.0,12611500.0,False,False,False,False
BK-02885,Commercial / TVC,Postponed,False,2024-12-29,37475000.0,1274000.0,1274000.0,5,1.0,36201000.0,False,False,False,False
BK-02886,Wedding Film,Unknown,False,2024-12-30,12162605.22,1245500.0,897500.0,8,1.0,10917105.22,False,False,False,False
BK-02887,Photoshoot,Completed,False,2024-12-30,8571000.0,3672500.0,3440000.0,20,5.0,4898500.0,False,False,False,False
BK-02888,Event Coverage,In Production,False,2024-12-30,3416200.0,311000.0,168000.0,4,1.0,3105200.0,False,False,False,False
BK-02889,Event Coverage,Completed,False,2024-12-30,1644000.0,595000.0,595000.0,3,1.0,1049000.0,False,False,False,False
BK-02890,Event Coverage,Invoiced,False,2024-12-30,5650000.0,859000.0,859000.0,5,1.0,4791000.0,False,False,False,False
BK-02891,Event Coverage,Completed,False,2024-12-31,4765000.0,1097000.0,980000.0,5,1.0,3668000.0,False,False,False,False
BK-02892,Corporate Documentary,Completed,False,2024-12-31,5819000.0,296500.0,214000.0,4,1.0,5522500.0,False,False,False,False
BK-02893,Wedding Film,Invoiced,False,2024-12-31,6331000.0,2816500.0,2816500.0,15,3.0,3514500.0,False,False,False,False
BK-02894,Music Video,Completed,False,2024-12-31,8121000.0,374000.0,374000.0,3,1.0,7747000.0,False,False,False,False
BK-02895,Photoshoot,Completed,False,2024-12-31,2271450.0,644000.0,644000.0,2,1.0,1627450.0,False,False,False,False
BK-02896,Short Film,Postponed,False,2025-01-02,20824000.0,327500.0,327500.0,3,1.0,20496500.0,False,False,False,False
BK-02897,Photoshoot,Completed,False,2025-01-03,2625000.0,185000.0,185000.0,2,1.0,2440000.0,False,False,False,False
BK-02898,Short Film,Completed,False,2025-01-04,63553348.71,3012500.0,2875000.0,16,2.0,60540848.71,False,False,False,False
BK-02899,Music Video,Completed,False,2025-01-04,16306000.0,996500.0,966000.0,8,1.0,15309500.0,False,False,False,False
BK-02900,Event Coverage,Completed,False,2025-01-04,2844300.0,700000.0,669500.0,6,2.0,2144300.0,False,False,False,False
BK-02901,Music Video,In Production,False,2025-01-05,5430000.0,1033500.0,935500.0,4,1.0,4396500.0,False,False,False,False
BK-02902,Music Video,Completed,False,2025-01-05,18199000.0,505500.0,505500.0,4,2.0,17693500.0,False,False,False,False
BK-02903,Music Video,Completed,False,2025-01-05,23327000.0,1398500.0,1398500.0,9,3.0,21928500.0,False,False,False,False
BK-02904,Photoshoot,Completed,False,2025-01-06,1484000.0,384500.0,384500.0,3,1.0,1099500.0,False,False,False,False
BK-02905,Event Coverage,Completed,False,2025-01-08,18432623.93,913000.0,793000.0,6,3.0,17519623.93,False,False,False,False
BK-02906,Wedding Film,Completed,False,2025-01-08,5176550.0,685500.0,568500.0,3,1.0,4491050.0,False,False,False,False
BK-02907,Corporate Documentary,Invoiced,False,2025-01-15,14441000.0,1416500.0,1306500.0,8,1.0,13024500.0,False,False,False,False
BK-02908,Wedding Film,Invoiced,False,2025-01-16,5680000.0,903500.0,903500.0,8,1.0,4776500.0,False,False,False,False
BK-02909,Studio Rental,Completed,False,2025-01-17,1026000.0,986000.0,986000.0,11,1.0,40000.0,False,False,False,False
BK-02910,Studio Rental,Completed,False,2025-01-19,283000.0,324000.0,324000.0,3,1.0,-41000.0,True,True,False,False
BK-02911,Music Video,Completed,False,2025-01-19,8733000.0,423000.0,361000.0,3,1.0,8310000.0,False,False,False,False
BK-02912,Studio Rental,Completed,False,2025-01-19,494000.0,972000.0,972000.0,4,2.0,-478000.0,True,True,False,False
BK-02913,Photoshoot,Completed,False,2025-01-23,1793000.0,439000.0,439000.0,2,1.0,1354000.0,False,False,False,False
BK-02914,Commercial / TVC,Completed,False,2025-01-24,29302000.0,456000.0,456000.0,5,1.0,28846000.0,False,False,False,False
BK-02915,Photoshoot,Completed,False,2025-01-28,4479000.0,2560500.0,2425500.0,18,3.0,1918500.0,False,False,False,False
BK-02916,Music Video,In Production,False,2025-01-28,21573000.0,2337000.0,2253000.0,24,4.0,19236000.0,False,False,False,False
BK-02917,Wedding Film,Completed,False,2025-01-30,5732000.0,345000.0,210000.0,2,1.0,5387000.0,False,False,False,False
BK-02918,Photoshoot,Postponed,False,2025-02-01,2175000.0,761000.0,709000.0,5,1.0,1414000.0,False,False,False,False
BK-02920,Photoshoot,Completed,False,2025-02-01,794000.0,317000.0,191000.0,4,1.0,477000.0,False,False,False,False
BK-02921,Photoshoot,In Production,False,2025-02-01,825000.0,1130500.0,931500.0,6,1.0,-305500.0,True,True,False,False
BK-02922,Music Video,Completed,False,2025-02-01,19553000.0,2049000.0,2049000.0,15,3.0,17504000.0,False,False,False,False
BK-02923,Unknown,Postponed,False,2025-02-01,17027898.68,1063500.0,1063500.0,6,2.0,15964398.68,False,False,False,False
BK-02924,Photoshoot,Completed,False,2025-02-04,750000.0,1274500.0,1231000.0,6,1.0,-524500.0,True,True,False,False
BK-02925,Wedding Film,Completed,False,2025-02-04,13762695.16,688500.0,688500.0,4,1.0,13074195.16,False,False,False,False
BK-02926,Event Coverage,Completed,False,2025-02-04,2524000.0,163500.0,130500.0,2,1.0,2360500.0,False,False,False,False
BK-02927,Wedding Film,Completed,False,2025-02-05,7296000.0,1269000.0,1269000.0,12,1.0,6027000.0,False,False,False,False
BK-02928,Photoshoot,Completed,False,2025-02-06,3595000.0,1854000.0,1806000.0,12,2.0,1741000.0,False,False,False,False
BK-02930,Short Film,Completed,False,2025-02-07,28485000.0,647500.0,211500.0,4,1.0,27837500.0,False,False,False,False
BK-02931,Commercial / TVC,Completed,False,2025-02-07,56908000.0,1217000.0,663500.0,8,1.0,55691000.0,False,False,False,False
BK-02932,Corporate Documentary,Completed,False,2025-02-07,7146000.0,1338000.0,866000.0,8,1.0,5808000.0,False,False,False,False
BK-02933,Photoshoot,Invoiced,False,2025-02-08,3491000.0,379500.0,355000.0,3,1.0,3111500.0,False,False,False,False
BK-02934,Wedding Film,Completed,False,2025-02-08,4079300.0,2125500.0,2065500.0,12,1.0,1953800.0,False,False,False,False
BK-02935,Music Video,Postponed,False,2025-02-08,3665100.0,273000.0,273000.0,2,1.0,3392100.0,False,False,False,False
BK-02936,Music Video,Completed,False,2025-02-09,20898000.0,780000.0,780000.0,8,1.0,20118000.0,False,False,False,False
BK-02937,Event Coverage,In Production,False,2025-02-09,8403000.0,1171500.0,974500.0,11,4.0,7231500.0,False,False,False,False
BK-02938,Photoshoot,In Production,False,2025-02-09,3983000.0,1118500.0,891000.0,12,4.0,2864500.0,False,False,False,False
BK-02940,Music Video,Completed,False,2025-02-10,17562650.0,2551500.0,1804500.0,16,2.0,15011150.0,False,False,False,False
BK-02941,Wedding Film,Completed,False,2025-02-10,4594000.0,862500.0,700500.0,6,1.0,3731500.0,False,False,False,False
BK-02942,Wedding Film,Completed,False,2025-02-10,4224000.0,869500.0,840000.0,4,1.0,3354500.0,False,False,False,False
BK-02943,Photoshoot,Invoiced,False,2025-02-11,4036000.0,1044000.0,747000.0,4,1.0,2992000.0,False,False,False,False
BK-02944,Music Video,In Production,False,2025-02-11,21572000.0,1736000.0,1342000.0,12,1.0,19836000.0,False,False,False,False
BK-02945,Photoshoot,Completed,False,2025-02-12,1697000.0,143500.0,143500.0,2,1.0,1553500.0,False,False,False,False
BK-02946,Wedding Film,Postponed,False,2025-02-12,6838100.0,469500.0,320500.0,3,1.0,6368600.0,False,False,False,False
BK-02947,Commercial / TVC,Postponed,False,2025-02-12,71212318.16,650000.0,650000.0,4,1.0,70562318.16,False,False,False,False
BK-02948,Music Video,Completed,False,2025-02-13,12196921.51,2480500.0,2480500.0,12,1.0,9716421.51,False,False,False,False
BK-02949,Wedding Film,Completed,False,2025-02-14,6110400.0,1767500.0,1652500.0,8,1.0,4342900.0,False,False,False,False
BK-02950,Event Coverage,Completed,False,2025-02-14,7910130.88,1672000.0,1491000.0,16,2.0,6238130.88,False,False,False,False
BK-02951,Studio Rental,Completed,False,2025-02-16,1190000.0,541000.0,541000.0,5,1.0,649000.0,False,False,False,False
BK-02952,Music Video,Completed,False,2025-02-16,3424000.0,594000.0,594000.0,2,1.0,2830000.0,False,False,False,False
BK-02953,Wedding Film,Completed,False,2025-02-16,8216000.0,375000.0,163000.0,3,1.0,7841000.0,False,False,False,False
BK-02954,Corporate Documentary,Postponed,False,2025-02-16,20383000.0,1108000.0,790000.0,8,2.0,19275000.0,False,False,False,False
BK-02955,Short Film,Completed,False,2025-02-18,10131750.0,2442000.0,2203500.0,11,1.0,7689750.0,False,False,False,False
BK-02956,Studio Rental,In Production,False,2025-02-19,894000.0,249000.0,249000.0,3,1.0,645000.0,False,False,False,False
BK-02958,Wedding Film,Postponed,False,2025-02-20,6681000.0,1162500.0,1162500.0,8,1.0,5518500.0,False,False,False,False
BK-02960,Short Film,In Production,False,2025-02-21,23260750.0,615500.0,615500.0,5,1.0,22645250.0,False,False,False,False
BK-02961,Commercial / TVC,Completed,False,2025-02-21,103919000.0,6950000.0,6850500.0,30,5.0,96969000.0,False,False,False,False
BK-02962,Wedding Film,Completed,False,2025-02-22,4558000.0,328500.0,198000.0,2,1.0,4229500.0,False,False,False,False
BK-02963,Event Coverage,Completed,False,2025-02-23,5741000.0,440500.0,440500.0,4,1.0,5300500.0,False,False,False,False
BK-02964,Music Video,Completed,False,2025-02-24,4804000.0,278000.0,278000.0,2,1.0,4526000.0,False,False,False,False
BK-02965,Wedding Film,Completed,False,2025-02-24,3601000.0,1530500.0,1445000.0,8,1.0,2070500.0,False,False,False,False
BK-02966,Event Coverage,Completed,False,2025-02-24,1407000.0,1274500.0,1195500.0,6,2.0,132500.0,False,False,False,False
BK-02967,Music Video,Invoiced,False,2025-02-27,12174000.0,973000.0,913000.0,6,1.0,11201000.0,False,False,False,False
BK-02968,Photoshoot,Completed,False,2025-02-27,2532532.2,1032000.0,970000.0,6,2.0,1500532.2000000002,False,False,False,False
BK-02969,Event Coverage,Invoiced,False,2025-02-28,2168850.0,386500.0,386500.0,3,1.0,1782350.0,False,False,False,False
BK-02970,Music Video,Invoiced,False,2025-02-28,21591000.0,609500.0,609500.0,5,1.0,20981500.0,False,False,False,False
BK-02971,Unknown,In Production,False,2025-03-01,5553000.0,870000.0,870000.0,6,2.0,4683000.0,False,False,False,False
BK-02973,Photoshoot,Completed,False,2025-03-01,3848000.0,295000.0,295000.0,3,1.0,3553000.0,False,False,False,False
BK-02974,Studio Rental,Invoiced,False,2025-03-02,1606655.32,969000.0,969000.0,5,1.0,637655.3200000001,False,False,False,False
BK-02975,Wedding Film,Completed,False,2025-03-02,7752000.0,913500.0,913500.0,6,1.0,6838500.0,False,False,False,False
BK-02977,Wedding Film,Completed,False,2025-03-03,8571000.0,2351000.0,2298000.0,17,3.0,6220000.0,False,False,False,False
BK-02979,Studio Rental,In Production,False,2025-03-03,1098000.0,1958000.0,1958000.0,8,1.0,-860000.0,True,True,False,False
BK-02980,Photoshoot,Completed,False,2025-03-04,2570000.0,199000.0,199000.0,2,1.0,2371000.0,False,False,False,False
BK-02981,Event Coverage,Completed,False,2025-03-04,4385000.0,608000.0,608000.0,3,1.0,3777000.0,False,False,False,False
BK-02982,Wedding Film,Completed,False,2025-03-05,6516000.0,970500.0,930000.0,5,1.0,5545500.0,False,False,False,False
BK-02983,Corporate Documentary,Completed,False,2025-03-05,20876000.0,990000.0,717000.0,6,2.0,19886000.0,False,False,False,False
BK-02984,Wedding Film,Completed,False,2025-03-05,3782000.0,602500.0,466000.0,3,1.0,3179500.0,False,False,False,False
BK-02985,Photoshoot,Completed,False,2025-03-06,982300.0,1801000.0,1617000.0,12,1.0,-818700.0,True,True,False,False
BK-02986,Short Film,Completed,False,2025-03-06,21670051.66,173500.0,173500.0,2,1.0,21496551.66,False,False,False,False
BK-02987,Wedding Film,Completed,False,2025-03-08,5535000.0,600000.0,600000.0,6,2.0,4935000.0,False,False,False,False
BK-02988,Photoshoot,Completed,False,2025-03-08,3757000.0,6608000.0,6065500.0,31,4.0,-2851000.0,True,True,False,False
BK-02989,Event Coverage,Completed,False,2025-03-08,3873000.0,1083000.0,376000.0,7,2.0,2790000.0,False,False,False,False
BK-02990,Wedding Film,Postponed,False,2025-03-11,8615000.0,2685000.0,2455000.0,12,4.0,5930000.0,False,False,False,False
BK-02991,Corporate Documentary,Completed,False,2025-03-12,8140000.0,1231000.0,1231000.0,8,1.0,6909000.0,False,False,False,False
BK-02992,Unknown,Invoiced,False,2025-03-12,2033000.0,430000.0,430000.0,3,1.0,1603000.0,False,False,False,False
BK-02993,Studio Rental,Completed,False,2025-03-12,1491000.0,247500.0,247500.0,3,1.0,1243500.0,False,False,False,False
BK-02994,Corporate Documentary,In Production,False,2025-03-12,13314000.0,445000.0,445000.0,3,1.0,12869000.0,False,False,False,False
BK-02995,Short Film,In Production,False,2025-03-14,6995000.0,478500.0,478500.0,5,1.0,6516500.0,False,False,False,False
BK-02996,Music Video,Completed,False,2025-03-14,21261000.0,1544000.0,881500.0,8,1.0,19717000.0,False,False,False,False
BK-02997,Wedding Film,Completed,False,2025-03-14,8181000.0,1525500.0,1285500.0,8,4.0,6655500.0,False,False,False,False
BK-02998,Wedding Film,Completed,False,2025-03-14,3613000.0,372000.0,157000.0,3,1.0,3241000.0,False,False,False,False
BK-02999,Photoshoot,Completed,False,2025-03-14,1366000.0,980500.0,883000.0,6,1.0,385500.0,False,False,False,False
BK-03000,Event Coverage,Completed,False,2025-03-15,5221000.0,372500.0,162500.0,3,1.0,4848500.0,False,False,False,False
BK-03001,Commercial / TVC,Completed,False,2025-03-15,100546841.4,379000.0,303000.0,4,1.0,100167841.4,False,False,False,False
BK-03002,Event Coverage,Completed,False,2025-03-15,1609000.0,2287000.0,1247000.0,15,3.0,-678000.0,True,False,True,False
BK-03003,Music Video,Postponed,False,2025-03-16,18537000.0,1779500.0,969500.0,11,2.0,16757500.0,False,False,False,False
BK-03004,Commercial / TVC,Completed,False,2025-03-16,29351000.0,505000.0,467000.0,3,1.0,28846000.0,False,False,False,False
BK-03005,Wedding Film,Completed,False,2025-03-16,4869700.0,713000.0,713000.0,5,1.0,4156700.0,False,False,False,False
BK-03006,Photoshoot,Completed,False,2025-03-16,5102000.0,362500.0,122500.0,4,2.0,4739500.0,False,False,False,False
BK-03007,Commercial / TVC,Completed,False,2025-03-17,26507000.0,3514500.0,3228500.0,20,5.0,22992500.0,False,False,False,False
BK-03008,Wedding Film,Postponed,False,2025-03-17,3118500.0,167000.0,12500.0,2,1.0,2951500.0,False,False,False,False
