session_id,session_start_utc,session_date_lagos,visitor_id,source,channel,medium,campaign,gclid,device,country,landing_page,page_views,duration_seconds,user_agent,is_new_visitor,converted,transaction_id,revenue_ngn,is_bot,is_spam
S000050963,2023-11-14T06:41:37Z,2023-11-14,u001107,twitter,Referral / Other,social,wedding_season_24,Not applicable,Desktop,Nigeria,/shop,1,25,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000050964,2023-11-14T17:52:00Z,2023-11-14,u072291,tiktok,TikTok,social,harmattan_drop,Not applicable,Tablet,Nigeria,/,1,49,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000050965,2023-11-14T06:44:20Z,2023-11-14,u062266,email,Email,none,harmattan_drop,Not applicable,Mobile,South Africa,/shop/harmattan-drop,3,234,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000050966,2023-11-14T17:52:43Z,2023-11-14,u085154,twitter,Referral / Other,social,Not applicable,Not applicable,Tablet,Nigeria,/,2,71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000050967,2023-11-14T06:48:00Z,2023-11-14,u030916,newsletter,Email,social,blackfriday24,Not applicable,Desktop,Nigeria,/booking,6,394,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000050968,2023-11-14T11:15:46Z,2023-11-14,u058161,facebook,Facebook / Meta,paid,blackfriday24,Not applicable,Desktop,Nigeria,/shop,2,166,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000050969,2023-11-14T08:21:04Z,2023-11-14,u082525,direct,Direct,email,wedding_season_24,Not applicable,Mobile,Kenya,/,3,264,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000050970,2023-11-14T13:42:05Z,2023-11-14,u051210,google,Google,referral,Not applicable,Not applicable,Mobile,Kenya,/portfolio,6,230,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000050971,2023-11-14T05:09:16Z,2023-11-14,u003767,meta,Facebook / Meta,organic,Not applicable,Not applicable,Mobile,United Kingdom,/about,60,0,Mozilla/5.0 (compatible; bingbot/2.0),False,False,Not applicable,0.0,True,False
S000050972,2023-11-14T07:18:36Z,2023-11-14,u050898,tiktok,TikTok,social,harmattan_drop,Not applicable,Mobile,United Kingdom,/,2,136,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000050973,2023-11-14T22:43:24Z,2023-11-14,u018146,vimeo,Referral / Other,none,wedding_season_24,Not applicable,Mobile,Nigeria,/,6,525,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000050974,2023-11-14T05:12:05Z,2023-11-14,u000421,x.com,Referral / Other,none,showreel_push,Not applicable,Mobile,Nigeria,/blog/5-tips-for-your-wedding-film,4,212,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000050975,2023-11-14T19:10:05Z,2023-11-14,u086876,behance,Referral / Other,none,retarget_q4,Not applicable,Desktop,Nigeria,/portfolio,2,44,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000050976,2023-11-14T05:21:53Z,2023-11-14,u034997,fb,Facebook / Meta,paid,blackfriday24,Not applicable,Tablet,United States,/commercial,1,53,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000050977,2023-11-14T04:27:38Z,2023-11-14,u073696,email,Email,paid,black_friday,Not applicable,Tablet,Nigeria,/booking,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000050978,2023-11-14T13:14:18Z,2023-11-14,u083954,tiktok,TikTok,organic,retarget_q4,Not applicable,Mobile,United States,/booking,1,38,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000050979,2023-11-14T20:41:42Z,2023-11-14,u082633,yt,YouTube,social,Not applicable,Not applicable,Mobile,Nigeria,/shop,1,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,True,ORD520309,149500.0,False,False
S000050980,2023-11-14T09:10:12Z,2023-11-14,u083575,ig,Instagram,paid,wedding_season_23,Not applicable,Mobile,Nigeria,/contact,4,359,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000050981,2023-11-14T14:43:45Z,2023-11-14,u020224,direct,Direct,paid,blackfriday24,Not applicable,Tablet,United States,/commercial,1,30,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000050982,2023-11-14T06:09:53Z,2023-11-14,u011529,direct,Direct,paid,brand_always_on,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,2,51,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000050983,2023-11-14T19:50:24Z,2023-11-14,u028583,youtube,YouTube,referral,harmattan_drop,Not applicable,Desktop,Nigeria,/portfolio,2,102,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000050984,2023-11-14T07:40:45Z,2023-11-14,u031955,linkedin,Referral / Other,social,harmattan_drop,Not applicable,Tablet,Ghana,/contact,1,0,Mozilla/5.0 (compatible; AhrefsBot/7.0),True,False,Not applicable,0.0,True,False
S000050985,2023-11-14T10:47:56Z,2023-11-14,u080432,behance,Referral / Other,email,black_friday,Not applicable,Mobile,Nigeria,/about,1,15,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000050986,2023-11-14T18:12:38Z,2023-11-14,u066039,meta,Facebook / Meta,social,showreel_push,Not applicable,Desktop,United States,/about,4,98,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000050987,2023-11-14T11:23:16Z,2023-11-14,u028255,email,Email,social,wedding_season_24,Not applicable,Mobile,Ghana,/rates,6,509,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000050988,2023-11-14T18:27:45Z,2023-11-14,u066593,ig,Instagram,paid,lagos_nights_launch,Not applicable,Desktop,South Africa,/portfolio,4,285,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000050989,2023-11-14T06:58:27Z,2023-11-14,u026219,twitter,Referral / Other,organic,harmattan_drop,Not applicable,Mobile,Nigeria,/shop,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000050990,2023-11-14T19:23:59Z,2023-11-14,u064142,tiktok,TikTok,none,wedding_season_24,Not applicable,Desktop,Nigeria,/shop,2,101,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000050991,2023-11-14T13:56:17Z,2023-11-14,u084709,behance,Referral / Other,referral,harmattan_drop,Not applicable,Mobile,Nigeria,/commercial,9,279,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000050992,2023-11-14T13:33:20Z,2023-11-14,u005099,linkedin,Referral / Other,referral,retarget_q4,Not applicable,Mobile,Nigeria,/weddings,1,35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000050993,2023-11-14T08:45:55Z,2023-11-14,u020009,tiktok,TikTok,organic,lagos_nights_launch,Not applicable,Mobile,Nigeria,/shop,3,86,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000050994,2023-11-14T17:10:30Z,2023-11-14,u041637,youtube,YouTube,none,wedding_season_23,Not applicable,Mobile,Nigeria,/,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000050995,2023-11-14T01:10:51Z,2023-11-14,u007479,facebook,Facebook / Meta,paid,wedding_season_24,Not applicable,Tablet,United States,/,3,78,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000050996,2023-11-14T18:37:35Z,2023-11-14,u087242,newsletter,Email,social,showreel_push,Not applicable,Desktop,Nigeria,/about,1,87,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000050997,2023-11-14T09:27:26Z,2023-11-14,u071375,behance,Referral / Other,paid,Not applicable,Not applicable,Desktop,Nigeria,/portfolio,1,78,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000050998,2023-11-14T09:23:28Z,2023-11-14,u070051,behance,Referral / Other,none,showreel_push,Not applicable,Desktop,Nigeria,/shop/harmattan-drop,3,260,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000050999,2023-11-14T15:32:41Z,2023-11-14,u075587,email,Email,paid,brand_always_on,Not applicable,Tablet,Nigeria,/,4,320,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051000,2023-11-14T18:23:40Z,2023-11-14,u020809,instagram,Instagram,social,harmattan_drop,Not applicable,Tablet,Nigeria,/,60,0,Mozilla/5.0 (compatible; AhrefsBot/7.0),True,False,Not applicable,0.0,True,False
S000051001,2023-11-14T22:05:33Z,2023-11-14,u070656,email,Email,social,harmattan_drop,Not applicable,Mobile,Nigeria,/shop,1,54,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000051002,2023-11-14T05:50:43Z,2023-11-14,u080219,direct,Direct,none,wedding_season_23,Not applicable,Tablet,United States,/shop/harmattan-drop,2,64,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051003,2023-11-14T13:50:33Z,2023-11-14,u085894,tiktok,TikTok,paid,blackfriday24,Not applicable,Mobile,Nigeria,/commercial,2,34,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051004,2023-11-14T19:57:35Z,2023-11-14,u042350,tiktok,TikTok,none,lagos_nights_launch,Not applicable,Desktop,Nigeria,/portfolio,3,216,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051005,2023-11-14T18:43:11Z,2023-11-14,u065126,linkedin,Referral / Other,paid,wedding_season_24,Not applicable,Mobile,Kenya,/blog/5-tips-for-your-wedding-film,3,267,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051006,2023-11-14T16:51:37Z,2023-11-14,u048139,meta,Facebook / Meta,none,retarget_q4,Not applicable,Mobile,Nigeria,/portfolio,2,158,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000051007,2023-11-14T18:22:57Z,2023-11-14,u045213,yt,YouTube,organic,blackfriday24,Not applicable,Mobile,Nigeria,/commercial,2,103,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000051008,2023-11-14T19:19:44Z,2023-11-14,u018149,behance,Referral / Other,referral,blackfriday24,Not applicable,Desktop,Nigeria,/blog/5-tips-for-your-wedding-film,4,190,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051009,2023-11-14T06:31:10Z,2023-11-14,u024112,ig,Instagram,none,brand_always_on,Not applicable,Mobile,Nigeria,/rates,2,165,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051010,2023-11-14T10:13:30Z,2023-11-14,u059128,fb,Facebook / Meta,paid,Not applicable,Not applicable,Tablet,United States,/,3,119,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051011,2023-11-14T12:18:10Z,2023-11-14,u017667,fb,Facebook / Meta,social,harmattan_drop,Not applicable,Mobile,Ghana,/,1,27,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000051012,2023-11-14T17:07:59Z,2023-11-14,u028293,tiktok,TikTok,organic,brand_always_on,Not applicable,Mobile,Nigeria,/commercial,2,163,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051013,2023-11-14T14:12:17Z,2023-11-14,u001532,google,Google,paid,wedding_season_24,Not applicable,Tablet,Nigeria,/booking,4,272,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051014,2023-11-14T08:21:35Z,2023-11-14,u064277,google.com,Google,social,brand_always_on,Not applicable,Desktop,Nigeria,/blog/5-tips-for-your-wedding-film,1,0,HeadlessChrome/119.0.0.0,True,False,Not applicable,0.0,True,False
S000051015,2023-11-14T05:31:50Z,2023-11-14,u022943,tiktok,TikTok,paid,lagos_nights_launch,Not applicable,Desktop,Nigeria,/contact,6,537,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051016,2023-11-14T08:14:55Z,2023-11-14,u089826,yt,YouTube,none,Not applicable,Not applicable,Desktop,Nigeria,/contact,2,129,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,True,ORD524541,56400.0,False,False
S000051017,2023-11-14T16:09:27Z,2023-11-14,u048998,behance,Referral / Other,social,blackfriday24,Not applicable,Mobile,Nigeria,/shop,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000051018,2023-11-14T08:26:47Z,2023-11-14,u041037,facebook,Facebook / Meta,paid,black_friday,Not applicable,Mobile,Nigeria,/portfolio,1,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,True,Not applicable,145400.0,False,False
S000051019,2023-11-14T08:04:39Z,2023-11-14,u074343,google,Google,paid,Not applicable,Not applicable,Desktop,Nigeria,/weddings,1,87,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051020,2023-11-14T09:29:33Z,2023-11-14,u062540,tiktok,TikTok,email,retarget_q4,Not applicable,Desktop,Nigeria,/shop,1,0,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),False,False,Not applicable,0.0,True,False
S000051021,2023-11-14T18:05:44Z,2023-11-14,u047255,youtube,YouTube,social,wedding_season_24,Not applicable,Mobile,Nigeria,/contact,1,54,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051022,2023-11-14T06:31:49Z,2023-11-14,u029239,instagram,Instagram,none,blackfriday24,Not applicable,Desktop,Nigeria,/weddings,6,501,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051023,2023-11-14T15:25:58Z,2023-11-14,u058426,yt,YouTube,paid,black_friday,Not applicable,Desktop,Nigeria,/about,2,169,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000051024,2023-11-14T16:51:02Z,2023-11-14,u072959,yt,YouTube,referral,harmattan_drop,Not applicable,Mobile,Nigeria,/,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051025,2023-11-14T08:39:54Z,2023-11-14,u077471,direct,Direct,none,blackfriday24,Not applicable,Tablet,Ghana,/booking,9,246,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051026,2023-11-14T19:23:26Z,2023-11-14,u008765,email,Email,paid,wedding_season_24,Not applicable,Tablet,United Kingdom,/portfolio,1,20,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051027,2023-11-14T16:27:11Z,2023-11-14,u069946,fb,Facebook / Meta,paid,harmattan_drop,Not applicable,Mobile,Nigeria,/shop,15,1045,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000051028,2023-11-14T20:12:32Z,2023-11-14,u015914,ig,Instagram,referral,brand_always_on,Not applicable,Mobile,Ghana,/contact,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000051029,2023-11-14T09:48:32Z,2023-11-14,u047186,ig,Instagram,social,harmattan_drop,Not applicable,Desktop,Nigeria,/about,2,183,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051030,2023-11-14T14:31:33Z,2023-11-14,u076898,ig,Instagram,social,harmattan_drop,Not applicable,Desktop,United States,/blog/5-tips-for-your-wedding-film,1,44,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000051031,2023-11-14T15:57:30Z,2023-11-14,u082705,email,Email,none,wedding_season_24,Not applicable,Mobile,Kenya,/shop,2,154,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051032,2023-11-14T15:18:57Z,2023-11-14,u088647,tiktok,TikTok,none,Not applicable,Not applicable,Tablet,Nigeria,/about,40,0,Mozilla/5.0 (compatible; SEMrush spider),True,False,Not applicable,0.0,True,False
S000051033,2023-11-14T14:34:37Z,2023-11-14,u033233,email,Email,paid,retarget_q4,Not applicable,Tablet,Nigeria,/shop,1,0,python-requests/2.31.0,True,False,Not applicable,0.0,True,False
S000051034,2023-11-14T00:08:33Z,2023-11-14,u055367,google,Google,organic,brand_always_on,Not applicable,Tablet,Nigeria,/commercial,3,135,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000051035,2023-11-14T15:08:45Z,2023-11-14,u082639,newsletter,Email,none,showreel_push,Not applicable,Tablet,Nigeria,/contact,2,71,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051036,2023-11-14T18:26:13Z,2023-11-14,u001435,facebook,Facebook / Meta,paid,brand_always_on,Not applicable,Mobile,Nigeria,/weddings,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051037,2023-11-14T22:32:14Z,2023-11-14,u075932,email,Email,none,retarget_q4,Not applicable,Tablet,United States,/shop/harmattan-drop,9,618,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051038,2023-11-14T15:01:39Z,2023-11-14,u060357,yt,YouTube,social,harmattan_drop,Not applicable,Mobile,Ghana,/booking,1,0,Mozilla/5.0 (compatible; bingbot/2.0),True,False,Not applicable,0.0,True,False
S000051039,2023-11-14T21:14:53Z,2023-11-14,u057405,tik tok,TikTok,organic,retarget_q4,Not applicable,Mobile,Ghana,/portfolio,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000051040,2023-11-14T21:51:24Z,2023-11-14,u048244,tiktok,TikTok,organic,Not applicable,Not applicable,Mobile,Nigeria,/portfolio,1,56,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051041,2023-11-14T19:19:19Z,2023-11-14,u038708,direct,Direct,email,retarget_q4,Not applicable,Tablet,Nigeria,/shop,1,0,Mozilla/5.0 (compatible; SEMrush spider),False,False,Not applicable,0.0,True,False
S000051042,2023-11-14T07:21:20Z,2023-11-14,u082606,instagram,Instagram,paid,retarget_q4,Not applicable,Mobile,Nigeria,/rates,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000051043,2023-11-14T10:02:12Z,2023-11-14,u043288,ig,Instagram,social,wedding_season_23,Not applicable,Mobile,Nigeria,/shop,3,174,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051044,2023-11-14T17:57:57Z,2023-11-14,u078338,yt,YouTube,none,retarget_q4,Not applicable,Mobile,Nigeria,/blog/5-tips-for-your-wedding-film,1,0,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),True,False,Not applicable,0.0,True,False
S000051045,2023-11-14T17:54:54Z,2023-11-14,u086738,instagram,Instagram,organic,harmattan_drop,Not applicable,Tablet,Ghana,/commercial,2,76,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000051046,2023-11-14T08:00:29Z,2023-11-14,u013926,google,Google,referral,wedding_season_23,Not applicable,Desktop,Nigeria,/weddings,2,169,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051047,2023-11-14T16:52:17Z,2023-11-14,u037018,twitter,Referral / Other,email,blackfriday24,Not applicable,Desktop,Nigeria,/blog/5-tips-for-your-wedding-film,1,86,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051048,2023-11-14T06:46:51Z,2023-11-14,u010266,facebook,Facebook / Meta,none,Not applicable,Not applicable,Tablet,Ghana,/about,1,63,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051049,2023-11-14T11:10:40Z,2023-11-14,u069867,youtube,YouTube,social,retarget_q4,Not applicable,Desktop,Nigeria,/portfolio,1,0,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),False,False,Not applicable,0.0,True,False
S000051050,2023-11-14T19:17:00Z,2023-11-14,u054957,ig,Instagram,social,wedding_season_24,Not applicable,Desktop,Nigeria,/about,6,482,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000051051,2023-11-14T09:53:09Z,2023-11-14,u038197,x.com,Referral / Other,paid,harmattan_drop,Not applicable,Desktop,Ghana,/weddings,3,260,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051052,2023-11-14T13:48:42Z,2023-11-14,u011899,email,Email,paid,wedding_season_23,Not applicable,Desktop,Nigeria,/shop,60,0,SemrushBot/7~bl,False,False,Not applicable,0.0,True,False
S000051053,2023-11-14T08:20:00Z,2023-11-14,u053819,direct,Direct,social,harmattan_drop,Not applicable,Desktop,United States,/commercial,1,82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051054,2023-11-14T16:48:36Z,2023-11-14,u044670,ig,Instagram,paid,retarget_q4,Not applicable,Desktop,Nigeria,/,9,482,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000051055,2023-11-14T20:27:09Z,2023-11-14,u077698,email,Email,none,harmattan_drop,Not applicable,Desktop,United States,/shop,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000051056,2023-11-14T18:04:49Z,2023-11-14,u073633,ig,Instagram,paid,Not applicable,Not applicable,Mobile,Nigeria,/booking,2,65,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000051057,2023-11-14T10:07:33Z,2023-11-14,u045566,referral,Referral / Other,social,harmattan_drop,Not applicable,Tablet,Nigeria,/contact,1,52,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000051058,2023-11-14T05:04:36Z,2023-11-14,u033879,newsletter,Email,paid,retarget_q4,Not applicable,Mobile,Nigeria,/portfolio,4,183,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000051059,2023-11-14T12:40:55Z,2023-11-14,u039832,facebook,Facebook / Meta,paid,blackfriday24,Not applicable,Desktop,Nigeria,/,9,815,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000051060,2023-11-14T11:52:42Z,2023-11-14,u032000,instagram,Instagram,paid,retarget_q4,Not applicable,Mobile,Nigeria,/shop,1,0,curl/8.1.2,False,False,Not applicable,0.0,True,False
S000051061,2023-11-14T12:23:39Z,2023-11-14,u076063,newsletter,Email,social,retarget_q4,Not applicable,Tablet,United Kingdom,/,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
