spend_date,channel,campaign,impressions,clicks,currency,spend_ngn,dq_flags
2025-01-09,Email / CRM,wedding_season_23,12720,54,NGN,9622.75,No issues
2025-01-09,Google Ads,harmattan_drop,25905,850,NGN,92550.34,No issues
2025-01-09,Influencer,harmattan_drop,39486,253,NGN,97392.8,No issues
2025-01-09,TikTok Ads,retarget_q4,74108,763,NGN,257846.78,No issues
2025-01-09,YouTube Pre-roll,harmattan_drop,44779,984,NGN,362910.15,No issues
2025-01-10,Email / CRM,brand_always_on,43202,470,NGN,132120.67,No issues
2025-01-10,Meta Ads,wedding_season_24,13616,75,NGN,22944.72,No issues
2025-01-10,TikTok Ads,lagos_nights_launch,14691,172,NGN,50553.36,No issues
2025-01-10,YouTube Pre-roll,lagos_nights_launch,5274,128,NGN,18658.65,No issues
2025-01-11,Email / CRM,wedding_season_24,52643,709,NGN,207409.62,No issues
2025-01-11,Google Ads,brand_always_on,63972,890,NGN,333350.06,No issues
2025-01-11,Meta Ads,harmattan_drop,69995,1188,NGN,269197.27,No issues
2025-01-11,TikTok Ads,showreel_push,63695,681,NGN,41724.57,No issues
2025-01-12,Email / CRM,brand_always_on,9827,151,NGN,63411.12,No issues
2025-01-12,Google Ads,showreel_push,4158,29,NGN,6594.18,No issues
2025-01-12,Influencer,retarget_q4,37679,636,NGN,90486.42,No issues
2025-01-12,Meta Ads,showreel_push,17966,581,NGN,197810.34,No issues
2025-01-12,TikTok Ads,wedding_season_24,27793,646,NGN,93140.72,No issues
2025-01-12,YouTube Pre-roll,black_friday,38386,1082,NGN,178988.2,No issues
2025-01-13,Email / CRM,black_friday,22828,606,NGN,175204.22,No issues
2025-01-13,Google Ads,always_on,56644,1280,NGN,326051.18,No issues
2025-01-13,Meta Ads,retarget_q4,71930,2080,NGN,200465.32,No issues
2025-01-13,TikTok Ads,lagos_nights_launch,52027,928,NGN,74860.76,No issues
2025-01-13,YouTube Pre-roll,harmattan_drop,67533,915,NGN,272109.84,No issues
2025-01-14,Email / CRM,harmattan_drop,60115,610,NGN,81099.35,No issues
2025-01-14,Google Ads,harmattan_drop,68534,329,NGN,38463.99,No issues
2025-01-14,Influencer,lagos_nights_launch,85904,388,NGN,62738.72,No issues
2025-01-14,TikTok Ads,retarget_q4,59759,1798,NGN,344794.24,No issues
2025-01-14,YouTube Pre-roll,harmattan_drop,47252,1465,NGN,301732.6,No issues
2025-01-15,Email / CRM,wedding_season_23,48658,1337,NGN,460731.35,No issues
2025-01-15,Google Ads,harmattan_drop,18853,107,NGN,35921.03,No issues
2025-01-15,Influencer,retarget_q4,24148,762,NGN,289305.39,No issues
2025-01-15,YouTube Pre-roll,harmattan_drop,68435,574,NGN,60550.79,No issues
2025-01-16,Email / CRM,harmattan_drop,11478,83,NGN,10504.05,No issues
2025-01-16,Google Ads,harmattan_drop,33498,157,NGN,33410.8,No issues
2025-01-16,Influencer,harmattan_drop,39213,1237,NGN,420683.44,No issues
2025-01-16,TikTok Ads,wedding_season_24,58250,277,NGN,45707.05,No issues
2025-01-16,YouTube Pre-roll,lagos_nights_launch,81323,1844,NGN,754606.42,No issues
2025-01-17,Google Ads,retarget_q4,29518,754,NGN,283813.08,No issues
2025-01-17,Influencer,blackfriday24,65547,309,NGN,96960.35,No issues
2025-01-17,TikTok Ads,retarget_q4,62157,510,NGN,163259.06,No issues
2025-01-17,YouTube Pre-roll,blackfriday24,40820,849,NGN,78465.38,No issues
2025-01-18,Email / CRM,wedding_season_23,37877,1109,NGN,200073.63,No issues
2025-01-18,Google Ads,black_friday,43025,536,NGN,112232.27,No issues
2025-01-18,Influencer,retarget_q4,82534,1377,NGN,509894.1,No issues
2025-01-18,Meta Ads,always_on,61003,753,NGN,115046.41,No issues
2025-01-18,TikTok Ads,harmattan_drop,51233,984,NGN,292232.79,No issues
2025-01-19,Email / CRM,brand_always_on,24182,351,NGN,95697.22,No issues
2025-01-19,Meta Ads,retarget_q4,53782,1108,NGN,99972.35,No issues
2025-01-19,TikTok Ads,brand_always_on,4037,49,NGN,17313.44,No issues
2025-01-20,Google Ads,harmattan_drop,48793,539,NGN,170150.89,No issues
2025-01-20,Influencer,harmattan_drop,82511,398,NGN,62300.65,No issues
2025-01-20,TikTok Ads,always_on,89872,740,NGN,257196.8,No issues
2025-01-20,YouTube Pre-roll,always_on,11244,93,NGN,14180.97,No issues
2025-01-21,TikTok Ads,harmattan_drop,3915,71,NGN,15624.05,No issues
2025-01-21,YouTube Pre-roll,retarget_q4,36523,964,NGN,335385.01,No issues
2025-01-22,Email / CRM,blackfriday24,48167,1549,NGN,557574.65,No issues
2025-01-22,Meta Ads,wedding_season_23,36280,547,NGN,138596.04,No issues
2025-01-22,TikTok Ads,blackfriday24,80533,818,NGN,234509.77,No issues
2025-01-22,YouTube Pre-roll,harmattan_drop,32530,1016,NGN,168289.4,No issues
2025-01-23,Email / CRM,harmattan_drop,40512,746,NGN,254487.56,No issues
2025-01-23,Meta Ads,wedding_season_23,25165,844,NGN,108061.57,No issues
2025-01-23,TikTok Ads,brand_always_on,20033,243,NGN,27353.62,No issues
2025-01-24,Google Ads,wedding_season_24,36293,573,NGN,133288.18,No issues
2025-01-24,Meta Ads,harmattan_drop,41228,1101,NGN,296844.33,No issues
2025-01-24,YouTube Pre-roll,brand_always_on,3177,76,NGN,30699.03,No issues
2025-01-25,Email / CRM,blackfriday24,40617,206,NGN,84324.07,No issues
2025-01-25,TikTok Ads,always_on,57219,555,NGN,114465.45,No issues
2025-01-25,YouTube Pre-roll,always_on,11863,290,NGN,101098.69,No issues
2025-01-26,Email / CRM,wedding_season_24,5817,106,NGN,9123.01,No issues
2025-01-26,Influencer,harmattan_drop,52967,772,NGN,94461.19,No issues
2025-01-26,TikTok Ads,harmattan_drop,73824,2360,NGN,479064.63,No issues
2025-01-26,YouTube Pre-roll,wedding_season_24,68262,2146,NGN,492262.9,No issues
2025-01-27,Google Ads,harmattan_drop,80722,1144,NGN,138073.97,No issues
2025-01-27,Influencer,retarget_q4,77142,869,NGN,213907.69,No issues
2025-01-27,Meta Ads,harmattan_drop,34549,400,NGN,164323.19,No issues
2025-01-27,TikTok Ads,blackfriday24,53079,1472,NGN,104826.76,No issues
2025-01-27,YouTube Pre-roll,always_on,41742,1110,NGN,448111.66,No issues
2025-01-28,Email / CRM,wedding_season_23,76106,2464,NGN,586855.69,No issues
2025-01-28,Google Ads,wedding_season_23,85499,1685,NGN,204806.26,No issues
2025-01-28,TikTok Ads,black_friday,60282,1156,NGN,472489.42,No issues
2025-01-29,Email / CRM,harmattan_drop,66062,407,NGN,63929.83,No issues
2025-01-29,Google Ads,lagos_nights_launch,22255,758,NGN,304610.34,No issues
2025-01-29,Meta Ads,brand_always_on,16286,202,NGN,81391.48,No issues
2025-01-29,TikTok Ads,retarget_q4,42959,468,NGN,112700.78,No issues
2025-01-29,YouTube Pre-roll,wedding_season_23,30862,729,NGN,252838.19,No issues
2025-01-30,Influencer,black_friday,45684,1535,NGN,272318.59,No issues
2025-01-30,TikTok Ads,harmattan_drop,14721,285,NGN,21890.48,No issues
2025-01-30,YouTube Pre-roll,brand_always_on,6060,185,NGN,46996.21,No issues
2025-01-31,Email / CRM,harmattan_drop,76672,2416,NGN,489314.19,No issues
2025-01-31,Google Ads,black_friday,46185,1444,NGN,517237.38,No issues
2025-01-31,Influencer,wedding_season_23,63809,2218,NGN,810048.6,No issues
2025-01-31,YouTube Pre-roll,wedding_season_23,3718,55,NGN,11516.06,No issues
2025-02-01,Email / CRM,brand_always_on,64180,1176,NGN,374429.03,No issues
2025-02-01,Google Ads,harmattan_drop,58616,1696,NGN,410597.13,No issues
2025-02-01,Influencer,lagos_nights_launch,39771,1021,NGN,220755.6,No issues
2025-02-01,Meta Ads,harmattan_drop,62401,385,NGN,84631.37,No issues
2025-02-02,Email / CRM,blackfriday24,22121,315,NGN,68031.35,No issues
2025-02-02,Influencer,always_on,81839,402,NGN,84025.89,No issues
2025-02-02,Meta Ads,brand_always_on,80983,888,NGN,282245.92,No issues
2025-02-02,YouTube Pre-roll,harmattan_drop,61556,1462,NGN,494687.06,No issues
2025-02-03,Email / CRM,brand_always_on,85097,2605,NGN,988563.77,No issues
2025-02-03,Google Ads,retarget_q4,38403,1140,NGN,347032.66,No issues
2025-02-03,Meta Ads,harmattan_drop,28862,334,NGN,32325.27,No issues
2025-02-03,TikTok Ads,showreel_push,44987,565,NGN,138354.75,No issues
2025-02-03,YouTube Pre-roll,wedding_season_24,19980,225,NGN,42708.36,No issues
2025-02-04,Google Ads,harmattan_drop,32671,1066,NGN,330188.42,No issues
2025-02-04,Influencer,wedding_season_23,7318,156,NGN,61655.89,No issues
2025-02-04,TikTok Ads,black_friday,43552,820,NGN,194562.91,No issues
2025-02-06,Email / CRM,blackfriday24,71240,1098,NGN,309059.27,No issues
2025-02-06,Google Ads,showreel_push,38944,576,NGN,231308.79,No issues
2025-02-06,Influencer,harmattan_drop,38447,999,NGN,216585.1,No issues
2025-02-06,TikTok Ads,retarget_q4,32395,862,NGN,323426.64,No issues
2025-02-06,YouTube Pre-roll,always_on,11884,53,NGN,12690.97,No issues
2025-02-07,Email / CRM,retarget_q4,12283,158,NGN,62542.89,No issues
2025-02-07,Google Ads,always_on,25579,210,NGN,80873.22,No issues
2025-02-07,Meta Ads,wedding_season_24,81611,1054,NGN,394105.77,No issues
2025-02-07,YouTube Pre-roll,retarget_q4,69957,730,NGN,218269.02,No issues
2025-02-08,Email / CRM,wedding_season_24,41086,290,NGN,22618.57,No issues
2025-02-08,Google Ads,showreel_push,52479,1276,NGN,139177.65,No issues
2025-02-08,Meta Ads,brand_always_on,54865,1049,NGN,313569.5,No issues
2025-02-08,TikTok Ads,always_on,72324,530,NGN,129470.86,No issues
2025-02-08,YouTube Pre-roll,black_friday,28936,683,NGN,185176.17,No issues
2025-02-09,Email / CRM,blackfriday24,23399,221,NGN,68592.01,No issues
2025-02-09,Google Ads,blackfriday24,9278,71,NGN,12562.67,No issues
2025-02-09,Influencer,showreel_push,89977,893,NGN,297934.75,No issues
2025-02-09,Meta Ads,retarget_q4,44171,645,NGN,165816.73,No issues
2025-02-09,TikTok Ads,retarget_q4,49955,1637,NGN,191083.37,No issues
2025-02-09,YouTube Pre-roll,showreel_push,88318,1780,NGN,484898.42,No issues
2025-02-10,Email / CRM,harmattan_drop,61166,1958,NGN,603097.97,No issues
2025-02-10,Google Ads,retarget_q4,47741,314,NGN,78730.58,No issues
2025-02-10,Meta Ads,retarget_q4,22702,719,NGN,232148.74,No issues
2025-02-10,TikTok Ads,black_friday,5959,155,NGN,39962.17,No issues
2025-02-10,YouTube Pre-roll,lagos_nights_launch,22280,556,NGN,199773.09,No issues
2025-02-11,Email / CRM,black_friday,27305,878,NGN,84174.84,No issues
2025-02-11,Google Ads,wedding_season_23,35293,599,NGN,80540.08,No issues
2025-02-12,Google Ads,black_friday,89964,1675,NGN,203960.72,No issues
2025-02-12,Influencer,always_on,37154,218,NGN,76233.48,No issues
2025-02-12,Meta Ads,brand_always_on,71472,1935,NGN,524000.36,No issues
2025-02-12,TikTok Ads,wedding_season_24,32857,993,NGN,140959.28,No issues
2025-02-12,YouTube Pre-roll,wedding_season_24,55932,626,NGN,240847.83,No issues
2025-02-13,Email / CRM,harmattan_drop,20942,539,NGN,54325.43,No issues
2025-02-13,Meta Ads,harmattan_drop,20262,403,NGN,27859.05,No issues
2025-02-13,TikTok Ads,black_friday,24418,598,NGN,123756.08,No issues
2025-02-13,YouTube Pre-roll,always_on,63794,705,NGN,195606.34,No issues
2025-02-14,Google Ads,blackfriday24,84873,1268,NGN,531390.33,No issues
2025-02-14,Influencer,wedding_season_24,9409,302,NGN,93904.68,No issues
2025-02-14,Meta Ads,harmattan_drop,12034,348,NGN,122528.62,No issues
2025-02-14,TikTok Ads,always_on,38875,450,NGN,100600.19,No issues
2025-02-15,Influencer,wedding_season_24,61360,1886,NGN,535127.32,No issues
2025-02-15,Meta Ads,harmattan_drop,75342,2022,NGN,395231.47,No issues
2025-02-15,TikTok Ads,retarget_q4,21981,168,NGN,60116.64,No issues
2025-02-15,YouTube Pre-roll,showreel_push,54236,1731,NGN,234203.83,No issues
2025-02-16,Email / CRM,always_on,38626,448,NGN,184416.64,No issues
2025-02-16,Google Ads,lagos_nights_launch,20224,443,NGN,29048.65,No issues
2025-02-16,Influencer,harmattan_drop,47383,838,NGN,324678.69,No issues
2025-02-16,TikTok Ads,lagos_nights_launch,20578,306,NGN,126812.61,No issues
2025-02-16,YouTube Pre-roll,retarget_q4,56883,1581,NGN,434157.81,No issues
2025-02-17,Influencer,harmattan_drop,66833,1164,NGN,183708.62,No issues
2025-02-17,TikTok Ads,harmattan_drop,70549,430,NGN,74110.86,No issues
2025-02-17,YouTube Pre-roll,wedding_season_24,82730,1452,NGN,587043.01,No issues
2025-02-18,Email / CRM,harmattan_drop,85844,2856,NGN,470791.35,No issues
2025-02-18,Meta Ads,showreel_push,26146,772,NGN,126225.79,No issues
2025-02-19,Email / CRM,lagos_nights_launch,48936,890,NGN,79627.41,No issues
2025-02-19,Google Ads,harmattan_drop,48805,346,NGN,73676.26,No issues
2025-02-19,Influencer,harmattan_drop,82641,1157,NGN,176286.35,No issues
2025-02-19,Meta Ads,harmattan_drop,88845,1729,NGN,560204.56,No issues
2025-02-19,YouTube Pre-roll,black_friday,23894,623,NGN,75819.38,No issues
2025-02-20,Email / CRM,brand_always_on,55636,786,NGN,222012.58,No issues
2025-02-20,Google Ads,always_on,45518,1468,NGN,536730.78,No issues
2025-02-20,Influencer,always_on,23443,440,NGN,47378.8,No issues
2025-02-20,Meta Ads,harmattan_drop,8552,256,NGN,93481.36,No issues
2025-02-20,YouTube Pre-roll,retarget_q4,49687,1478,NGN,588439.58,No issues
2025-02-21,Email / CRM,showreel_push,71012,2359,NGN,693646.27,No issues
2025-02-21,Google Ads,black_friday,7873,258,NGN,77233.82,No issues
2025-02-21,Influencer,harmattan_drop,56528,1216,NGN,498682.45,No issues
2025-02-21,Meta Ads,showreel_push,25890,481,NGN,56218.65,No issues
2025-02-21,TikTok Ads,wedding_season_23,45395,399,NGN,161275.1,No issues
2025-02-21,YouTube Pre-roll,brand_always_on,8290,178,NGN,13587.53,No issues
2025-02-22,Email / CRM,blackfriday24,28392,215,NGN,26210.62,No issues
2025-02-22,Google Ads,wedding_season_24,42769,875,NGN,321916.82,No issues
2025-02-22,Influencer,blackfriday24,49291,934,NGN,328863.92,No issues
2025-02-22,Meta Ads,brand_always_on,9433,254,NGN,16984.73,No issues
2025-02-23,Meta Ads,harmattan_drop,7326,252,NGN,53950.57,No issues
2025-02-24,Email / CRM,harmattan_drop,78412,1222,NGN,428948.11,No issues
2025-02-24,Google Ads,retarget_q4,37609,445,NGN,97059.86,No issues
2025-02-24,Influencer,retarget_q4,75114,932,NGN,125700.58,No issues
2025-02-24,Meta Ads,harmattan_drop,54382,1728,NGN,333257.31,No issues
2025-02-24,TikTok Ads,harmattan_drop,4972,63,NGN,5478.72,No issues
2025-02-25,Email / CRM,brand_always_on,73006,963,NGN,240011.54,No issues
2025-02-25,Google Ads,wedding_season_24,73797,2470,NGN,989164.32,No issues
2025-02-25,Influencer,retarget_q4,86225,1171,NGN,105812.44,No issues
2025-02-25,Meta Ads,blackfriday24,73725,2520,NGN,609352.67,No issues
2025-02-25,TikTok Ads,blackfriday24,80990,1763,NGN,250159.35,No issues
2025-02-25,YouTube Pre-roll,blackfriday24,86515,655,NGN,46358.99,No issues
2025-02-26,Email / CRM,black_friday,60570,532,NGN,221162.84,No issues
2025-02-26,TikTok Ads,harmattan_drop,61302,2090,NGN,528402.75,No issues
2025-02-26,YouTube Pre-roll,brand_always_on,38321,611,NGN,118552.72,No issues
2025-02-27,Email / CRM,black_friday,45343,1203,NGN,367622.62,No issues
2025-02-27,Google Ads,showreel_push,29902,534,NGN,64559.07,No issues
2025-02-27,Meta Ads,wedding_season_24,80811,2630,NGN,684176.11,No issues
2025-02-27,TikTok Ads,lagos_nights_launch,62766,1887,NGN,686713.92,No issues
2025-02-27,YouTube Pre-roll,retarget_q4,69025,1928,NGN,672671.44,No issues
2025-02-28,Email / CRM,black_friday,23207,686,NGN,268082.42,No issues
2025-02-28,Google Ads,lagos_nights_launch,39773,1380,NGN,202971.36,No issues
2025-02-28,Influencer,black_friday,84567,500,NGN,89916.6,No issues
2025-02-28,Meta Ads,lagos_nights_launch,4945,62,NGN,13623.42,No issues
2025-03-01,Email / CRM,harmattan_drop,35725,610,NGN,59204.2,No issues
2025-03-01,Google Ads,harmattan_drop,5088,176,NGN,67660.75,No issues
2025-03-01,Meta Ads,retarget_q4,32497,173,NGN,47329.45,No issues
2025-03-01,TikTok Ads,brand_always_on,80637,716,NGN,78516.52,No issues
2025-03-02,Email / CRM,blackfriday24,7942,42,NGN,11794.27,No issues
2025-03-02,Google Ads,wedding_season_24,78490,2403,NGN,798628.14,No issues
2025-03-02,Influencer,harmattan_drop,46016,1462,NGN,350283.7,No issues
2025-03-02,Meta Ads,lagos_nights_launch,54458,218,NGN,59049.81,No issues
2025-03-02,TikTok Ads,wedding_season_23,14639,410,NGN,161895.04,No issues
2025-03-02,YouTube Pre-roll,wedding_season_24,83385,955,NGN,108039.91,No issues
2025-03-03,Email / CRM,harmattan_drop,66425,1428,NGN,478871.48,No issues
2025-03-03,Google Ads,showreel_push,36715,1163,NGN,300252.49,No issues
2025-03-03,Influencer,retarget_q4,88723,2269,NGN,139821.8,No issues
2025-03-03,Meta Ads,retarget_q4,56674,1051,NGN,304005.3,No issues
2025-03-03,YouTube Pre-roll,lagos_nights_launch,36015,1140,NGN,253038.51,No issues
2025-03-04,Google Ads,wedding_season_23,42371,744,NGN,125861.68,No issues
2025-03-04,Influencer,lagos_nights_launch,22280,277,NGN,42242.7,No issues
2025-03-04,Meta Ads,retarget_q4,28749,430,NGN,143076.19,No issues
2025-03-04,TikTok Ads,lagos_nights_launch,81142,867,NGN,98702.66,No issues
2025-03-05,Influencer,brand_always_on,13665,86,NGN,16130.34,No issues
2025-03-05,Meta Ads,wedding_season_23,74515,1509,NGN,489295.16,No issues
2025-03-05,TikTok Ads,showreel_push,72177,1695,NGN,630876.45,No issues
2025-03-05,YouTube Pre-roll,retarget_q4,53492,1190,NGN,149126.6,No issues
2025-03-06,Email / CRM,brand_always_on,18375,606,NGN,111080.18,No issues
2025-03-06,Influencer,retarget_q4,24074,656,NGN,144961.07,No issues
2025-03-06,TikTok Ads,always_on,24013,612,NGN,134171.7,No issues
2025-03-07,Email / CRM,wedding_season_23,69038,2299,NGN,520190.27,No issues
2025-03-07,Google Ads,always_on,69647,1443,NGN,509786.82,No issues
2025-03-07,YouTube Pre-roll,harmattan_drop,10064,281,NGN,96722.35,No issues
2025-03-08,Email / CRM,harmattan_drop,6425,209,NGN,50307.34,No issues
2025-03-08,Google Ads,retarget_q4,18136,224,NGN,25948.33,No issues
2025-03-08,Influencer,brand_always_on,80544,2201,NGN,693868.78,No issues
2025-03-08,Meta Ads,black_friday,32428,979,NGN,217915.32,No issues
2025-03-08,TikTok Ads,retarget_q4,79648,1984,NGN,330878.65,No issues
2025-03-09,Email / CRM,wedding_season_23,32783,510,NGN,114779.2,No issues
2025-03-09,Google Ads,wedding_season_23,43111,1186,NGN,178733.97,No issues
2025-03-09,Influencer,wedding_season_24,44521,1114,NGN,257668.24,No issues
2025-03-09,Meta Ads,lagos_nights_launch,11057,67,NGN,27084.93,No issues
2025-03-09,TikTok Ads,wedding_season_23,32785,139,NGN,28280.1,No issues
2025-03-09,YouTube Pre-roll,showreel_push,65117,447,NGN,142878.44,No issues
2025-03-10,Email / CRM,showreel_push,18129,190,NGN,44842.73,No issues
2025-03-10,Google Ads,harmattan_drop,63534,1957,NGN,693168.04,No issues
2025-03-10,Influencer,lagos_nights_launch,89343,3111,NGN,309794.18,No issues
2025-03-10,Meta Ads,showreel_push,31482,539,NGN,186882.18,No issues
2025-03-10,TikTok Ads,blackfriday24,13886,314,NGN,35496.55,No issues
2025-03-10,YouTube Pre-roll,always_on,79864,1585,NGN,218357.66,No issues
2025-03-11,Email / CRM,retarget_q4,35636,825,NGN,320355.52,No issues
2025-03-11,Influencer,wedding_season_23,16936,578,NGN,47037.84,No issues
2025-03-11,Meta Ads,lagos_nights_launch,49356,300,NGN,44544.15,No issues
2025-03-11,YouTube Pre-roll,showreel_push,48106,1413,NGN,198046.44,No issues
2025-03-12,Email / CRM,brand_always_on,57650,1307,NGN,367618.31,No issues
2025-03-12,Google Ads,always_on,76303,1454,NGN,578262.78,No issues
2025-03-12,YouTube Pre-roll,retarget_q4,81747,788,NGN,227104.01,No issues
2025-03-13,Email / CRM,lagos_nights_launch,65954,765,NGN,282390.6,No issues
2025-03-13,Google Ads,showreel_push,50917,331,NGN,46972.55,No issues
2025-03-13,Influencer,harmattan_drop,40568,1381,NGN,474322.27,No issues
2025-03-13,Meta Ads,brand_always_on,11689,100,NGN,8488.57,No issues
2025-03-13,YouTube Pre-roll,harmattan_drop,83730,2476,NGN,676205.26,No issues
2025-03-14,Influencer,wedding_season_23,23039,766,NGN,125709.61,No issues
2025-03-14,TikTok Ads,black_friday,54532,700,NGN,91651.16,No issues
2025-03-14,YouTube Pre-roll,lagos_nights_launch,59024,377,NGN,79089.23,No issues
2025-03-15,Google Ads,wedding_season_24,51435,564,NGN,59417.29,No issues
2025-03-15,Influencer,harmattan_drop,80148,2729,NGN,749905.77,No issues
2025-03-15,Meta Ads,showreel_push,75284,497,NGN,33206.11,No issues
2025-03-15,TikTok Ads,brand_always_on,13198,386,NGN,25539.01,No issues
2025-03-16,Email / CRM,harmattan_drop,45997,1153,NGN,120349.0,No issues
2025-03-16,Google Ads,harmattan_drop,43765,1248,NGN,176633.74,No issues
2025-03-16,Influencer,brand_always_on,25010,180,NGN,44452.93,No issues
2025-03-16,Meta Ads,wedding_season_23,89811,2413,NGN,804692.9,No issues
2025-03-16,TikTok Ads,retarget_q4,15079,379,NGN,67205.59,No issues
2025-03-16,YouTube Pre-roll,harmattan_drop,7591,140,NGN,15107.86,No issues
2025-03-17,Google Ads,wedding_season_23,88926,3104,NGN,618703.94,No issues
2025-03-17,Meta Ads,wedding_season_23,72264,2113,NGN,692592.17,No issues
2025-03-17,TikTok Ads,showreel_push,79391,2592,NGN,1067860.76,No issues
2025-03-18,Email / CRM,black_friday,28922,693,NGN,237071.48,No issues
2025-03-18,Google Ads,wedding_season_23,15094,486,NGN,166301.34,No issues
2025-03-18,Influencer,wedding_season_24,13354,327,NGN,95003.82,No issues
2025-03-18,Meta Ads,wedding_season_24,82196,1724,NGN,214305.29,No issues
2025-03-18,YouTube Pre-roll,always_on,47065,1104,NGN,348336.54,No issues
2025-03-19,Google Ads,wedding_season_23,35935,1042,NGN,345869.12,No issues
2025-03-19,Influencer,showreel_push,30968,942,NGN,284189.92,No issues
2025-03-19,Meta Ads,harmattan_drop,15560,356,NGN,27544.06,No issues
2025-03-19,TikTok Ads,showreel_push,86010,1884,NGN,782217.95,No issues
2025-03-19,YouTube Pre-roll,wedding_season_24,88097,1457,NGN,468206.05,No issues
2025-03-20,Email / CRM,blackfriday24,77321,1668,NGN,629378.07,No issues
2025-03-20,Google Ads,retarget_q4,60795,1653,NGN,482712.24,No issues
2025-03-20,Influencer,wedding_season_24,60108,664,NGN,122051.03,No issues
2025-03-20,TikTok Ads,harmattan_drop,52245,941,NGN,289266.48,No issues
2025-03-20,YouTube Pre-roll,black_friday,52236,990,NGN,371700.33,No issues
2025-03-21,Google Ads,retarget_q4,53925,393,NGN,140598.22,No issues
2025-03-21,Influencer,harmattan_drop,11855,158,NGN,57793.87,No issues
2025-03-21,Meta Ads,black_friday,25468,496,NGN,119814.89,No issues
2025-03-21,TikTok Ads,wedding_season_23,5573,99,NGN,34980.06,No issues
2025-03-21,YouTube Pre-roll,wedding_season_24,33071,164,NGN,65009.18,No issues
2025-03-22,Email / CRM,wedding_season_23,55890,1086,NGN,74546.89,No issues
2025-03-22,Google Ads,harmattan_drop,39387,1090,NGN,430320.59,No issues
2025-03-22,Influencer,lagos_nights_launch,27245,606,NGN,36936.05,No issues
2025-03-22,Meta Ads,harmattan_drop,10167,78,NGN,12536.61,No issues
2025-03-22,TikTok Ads,always_on,62977,2074,NGN,271579.43,No issues
2025-03-22,YouTube Pre-roll,harmattan_drop,71572,1728,NGN,368158.37,No issues
2025-03-23,Email / CRM,showreel_push,13396,247,NGN,86985.63,No issues
2025-03-23,Google Ads,blackfriday24,23814,127,NGN,28725.5,No issues
2025-03-23,Influencer,wedding_season_24,7293,232,NGN,62968.14,No issues
2025-03-23,TikTok Ads,black_friday,59751,1751,NGN,150505.5,No issues
2025-03-23,YouTube Pre-roll,retarget_q4,22127,745,NGN,272694.4,No issues
2025-03-24,Email / CRM,wedding_season_23,74102,1817,NGN,218478.41,No issues
2025-03-24,Google Ads,harmattan_drop,73465,2074,NGN,510372.21,No issues
2025-03-24,Influencer,harmattan_drop,40550,1355,NGN,479376.24,No issues
2025-03-24,TikTok Ads,always_on,45008,1226,NGN,198123.39,No issues
2025-03-24,YouTube Pre-roll,showreel_push,44008,421,NGN,85842.85,No issues
2025-03-25,Email / CRM,lagos_nights_launch,40937,169,NGN,45184.31,No issues
2025-03-25,Google Ads,wedding_season_23,13988,406,NGN,78209.64,No issues
2025-03-25,Meta Ads,lagos_nights_launch,62935,1885,NGN,775864.59,No issues
2025-03-26,Email / CRM,lagos_nights_launch,31924,646,NGN,246449.42,No issues
2025-03-26,Google Ads,black_friday,27051,138,NGN,22233.02,No issues
2025-03-26,Meta Ads,harmattan_drop,50637,970,NGN,194302.94,No issues
2025-03-26,TikTok Ads,brand_always_on,50983,1030,NGN,411986.22,No issues
2025-03-26,YouTube Pre-roll,wedding_season_23,56520,424,NGN,42256.67,No issues
2025-03-27,Email / CRM,harmattan_drop,41692,866,NGN,182833.88,No issues
2025-03-27,Google Ads,showreel_push,89923,1645,NGN,416752.38,No issues
2025-03-27,Influencer,harmattan_drop,19063,312,NGN,127410.58,No issues
2025-03-27,Meta Ads,wedding_season_24,74485,490,NGN,204986.05,No issues
2025-03-27,TikTok Ads,retarget_q4,17526,475,NGN,42405.74,No issues
2025-03-27,YouTube Pre-roll,harmattan_drop,3526,28,NGN,3593.31,No issues
2025-03-28,Email / CRM,harmattan_drop,58448,1329,NGN,516942.06,No issues
2025-03-28,Google Ads,always_on,89732,2147,NGN,543849.99,No issues
2025-03-28,Influencer,showreel_push,44593,1080,NGN,151105.42,No issues
2025-03-28,TikTok Ads,retarget_q4,65054,292,NGN,99753.11,No issues
2025-03-29,Email / CRM,wedding_season_23,83245,797,NGN,92534.78,No issues
2025-03-29,YouTube Pre-roll,retarget_q4,10744,84,NGN,18402.45,No issues
2025-03-30,Email / CRM,harmattan_drop,53735,1464,NGN,591310.41,No issues
2025-03-30,Google Ads,black_friday,87371,2283,NGN,847541.59,No issues
2025-03-30,Influencer,wedding_season_23,50533,1517,NGN,201773.68,No issues
2025-03-30,Meta Ads,showreel_push,64816,1831,NGN,724223.39,No issues
2025-03-30,YouTube Pre-roll,brand_always_on,8966,229,NGN,72635.13,No issues
2025-03-31,Email / CRM,brand_always_on,62650,1207,NGN,256466.55,No issues
2025-03-31,Google Ads,always_on,72966,2082,NGN,662909.34,No issues
2025-03-31,Influencer,retarget_q4,28503,785,NGN,284001.22,No issues
2025-04-01,Email / CRM,harmattan_drop,69944,2003,NGN,528896.49,No issues
2025-04-01,Google Ads,wedding_season_23,73414,1205,NGN,477165.61,No issues
2025-04-01,Influencer,brand_always_on,75386,1149,NGN,178616.66,No issues
2025-04-01,Meta Ads,showreel_push,67133,1598,NGN,130923.76,No issues
