timesheet_id,booking_id,crew_id,work_date,hours_worked,role_on_job,day_rate_charged_ngn,overtime,approved_by,dq_flags
10986,BK-02625,CR-00083,2024-10-24,8.0,Gaffer,60000.0,False,Ngozi Okafor,No issues
10987,BK-02625,CR-00074,2024-10-24,8.0,Camera Operator,261000.0,False,Ngozi Okafor,No issues
10988,BK-02625,CR-00037,2024-10-24,8.0,Production Assistant,16000.0,False,Tunde Adeyemi,No issues
10989,BK-02625,CR-00058,2024-10-24,10.0,Drone Operator,170000.0,False,Tunde Adeyemi,No issues
10990,BK-02626,CR-00099,2024-10-25,12.0,Grip,72000.0,False,Unknown,role_filled_from_crew_roster
10991,BK-02626,CR-00083,2024-10-25,8.0,Gaffer,180000.0,False,Unknown,No issues
10992,BK-02626,CR-00055,2024-10-25,9.0,Grip,64000.0,False,Tunde Adeyemi,No issues
10993,BK-02627,CR-00022,2024-10-25,14.0,Sound Recordist,82000.0,True,Ngozi Okafor,hours_above_12h_cap
10994,BK-02627,CR-00073,2024-10-25,14.0,Drone Operator,276000.0,True,Ngozi Okafor,hours_above_12h_cap
10995,BK-02628,CR-00058,2024-10-26,8.0,Drone Operator,85000.0,False,Unknown,No issues
10996,BK-02628,CR-00138,2024-10-26,8.0,Gaffer,142000.0,False,Tunde Adeyemi,No issues
10997,BK-02628,CR-00024,2024-10-26,12.0,Editor,92500.0,False,Tunde Adeyemi,role_filled_from_crew_roster
10998,BK-02628,CR-00045,2024-10-26,10.0,Gaffer,104000.0,False,Tunde Adeyemi,No issues
10999,BK-02629,CR-00028,2024-10-26,10.0,Colorist,287000.0,False,Ops Manager,No issues
11000,BK-02629,CR-00008,2024-10-26,8.0,Art Director,189000.0,False,Ops Manager,No issues
11001,BK-02629,CR-00140,2024-10-26,8.0,Colorist,351000.0,False,Tunde Adeyemi,No issues
11002,BK-02629,CR-00106,2024-10-26,6.0,Editor,72000.0,False,Ngozi Okafor,No issues
11003,BK-02630,CR-00024,2024-10-26,10.0,Editor,185000.0,False,Ngozi Okafor,No issues
11004,BK-02630,CR-00014,2024-10-26,10.0,Gaffer,130000.0,False,Unknown,No issues
11005,BK-02630,CR-00054,2024-10-26,9.0,Gaffer,160500.0,False,Tunde Adeyemi,No issues
11006,BK-02630,CR-00117,2024-10-26,10.0,Editor,132000.0,False,Ngozi Okafor,No issues
11007,BK-02630,CR-00045,2024-10-26,12.0,Gaffer,156000.0,False,Ngozi Okafor,No issues
11008,BK-02631,CR-00063,2024-10-27,8.0,Grip,64000.0,False,Unknown,No issues
11009,BK-02631,CR-00063,2024-10-28,10.0,Grip,64000.0,False,Tunde Adeyemi,No issues
11010,BK-02631,CR-00130,2024-10-27,12.0,Grip,47000.0,False,Tunde Adeyemi,No issues
11011,BK-02631,CR-00130,2024-10-28,10.0,Grip,47000.0,False,Ops Manager,No issues
11012,BK-02632,CR-00049,2024-10-27,14.0,Production Assistant,27000.0,True,Tunde Adeyemi,hours_above_12h_cap
11013,BK-02632,CR-00049,2024-10-28,12.0,Production Assistant,40500.0,False,Ngozi Okafor,No issues
11014,BK-02632,CR-00049,2024-10-29,10.0,Production Assistant,27000.0,False,Unknown,No issues
11015,BK-02632,CR-00049,2024-10-30,8.0,Production Assistant,27000.0,False,Ops Manager,No issues
11016,BK-02632,CR-00117,2024-10-27,12.0,Editor,198000.0,False,Tunde Adeyemi,No issues
11017,BK-02632,CR-00117,2024-10-28,10.0,Editor,132000.0,False,Ops Manager,role_filled_from_crew_roster
11018,BK-02632,CR-00117,2024-10-29,8.0,Editor,66000.0,False,Tunde Adeyemi,No issues
11019,BK-02632,CR-00117,2024-10-30,8.0,Editor,66000.0,False,Ngozi Okafor,No issues
11020,BK-02632,CR-00012,2024-10-27,9.0,Production Assistant,13500.0,False,Ngozi Okafor,No issues
11021,BK-02632,CR-00012,2024-10-28,9.0,Production Assistant,13500.0,False,Tunde Adeyemi,No issues
11022,BK-02632,CR-00012,2024-10-29,Unknown,Production Assistant,27000.0,False,Ngozi Okafor,hours_missing
11023,BK-02632,CR-00012,2024-10-30,8.0,Production Assistant,27000.0,False,Tunde Adeyemi,No issues
11024,BK-02632,CR-00123,2024-10-27,9.0,Sound Recordist,181500.0,False,Ngozi Okafor,No issues
11025,BK-02632,CR-00123,2024-10-28,8.0,Sound Recordist,Unknown,False,Unknown,day_rate_missing
11026,BK-02632,CR-00123,2024-10-29,9.0,Sound Recordist,181500.0,False,Tunde Adeyemi,No issues
11027,BK-02632,CR-00123,2024-10-30,6.0,Sound Recordist,60500.0,False,Ngozi Okafor,No issues
11028,BK-02632,CR-00009,2024-10-27,Unknown,Drone Operator,142000.0,False,Tunde Adeyemi,hours_missing
11029,BK-02632,CR-00009,2024-10-28,10.0,Drone Operator,142000.0,False,Tunde Adeyemi,No issues
11030,BK-02632,CR-00009,2024-10-29,9.0,Drone Operator,142000.0,False,Ngozi Okafor,No issues
11031,BK-02632,CR-00009,2024-10-30,12.0,Drone Operator,213000.0,False,Tunde Adeyemi,No issues
11032,BK-02632,CR-00013,2024-10-27,10.0,Director of Photography,205000.0,False,Unknown,No issues
11033,BK-02632,CR-00013,2024-10-28,10.0,Director of Photography,615000.0,False,Ngozi Okafor,No issues
11034,BK-02632,CR-00013,2024-10-29,8.0,Director of Photography,615000.0,False,Tunde Adeyemi,No issues
11035,BK-02632,CR-00013,2024-10-30,8.0,Director of Photography,205000.0,False,Tunde Adeyemi,No issues
11036,BK-02632,CR-00054,2024-10-27,10.0,Gaffer,107000.0,False,Ngozi Okafor,No issues
11037,BK-02632,CR-00054,2024-10-28,10.0,Gaffer,107000.0,False,Ngozi Okafor,No issues
11038,BK-02632,CR-00054,2024-10-29,10.0,Gaffer,107000.0,False,Ngozi Okafor,No issues
11039,BK-02632,CR-00054,2024-10-30,Unknown,Gaffer,160500.0,False,Tunde Adeyemi,hours_missing
11040,BK-02632,CR-00089,2024-10-27,9.0,Art Director,127000.0,False,Ngozi Okafor,No issues
11041,BK-02632,CR-00089,2024-10-28,9.0,Art Director,127000.0,False,Ngozi Okafor,No issues
11042,BK-02632,CR-00089,2024-10-29,8.0,Art Director,190500.0,False,Ngozi Okafor,No issues
11043,BK-02632,CR-00089,2024-10-30,8.0,Art Director,63500.0,False,Ngozi Okafor,No issues
11044,BK-02634,CR-00129,2024-10-27,10.0,Camera Operator,171000.0,False,Tunde Adeyemi,No issues
11045,BK-02634,CR-00010,2024-10-27,8.0,Gaffer,53500.0,False,Tunde Adeyemi,No issues
11046,BK-02634,CR-00004,2024-10-27,12.0,Art Director,237000.0,False,Tunde Adeyemi,No issues
11047,BK-02634,CR-00091,2024-10-27,8.0,Drone Operator,238000.0,False,Ngozi Okafor,No issues
11048,BK-02635,CR-00006,2024-10-27,8.0,Grip,66000.0,False,Ngozi Okafor,No issues
11049,BK-02635,CR-00124,2024-10-27,10.0,Production Assistant,49000.0,False,Ngozi Okafor,No issues
11050,BK-02635,CR-00119,2024-10-27,9.0,Art Director,119000.0,False,Tunde Adeyemi,No issues
11052,BK-02636,CR-00078,2024-10-27,10.0,Sound Recordist,190500.0,False,Ngozi Okafor,No issues
11053,BK-02636,CR-00012,2024-10-27,8.0,Production Assistant,27000.0,False,Ops Manager,No issues
11054,BK-02636,CR-00081,2024-10-27,10.0,Colorist,92000.0,False,Ngozi Okafor,No issues
11055,BK-02636,CR-00028,2024-10-27,8.0,Colorist,287000.0,False,Ngozi Okafor,No issues
11056,BK-02636,CR-00018,2024-10-27,12.0,Drone Operator,345000.0,False,Ops Manager,No issues
11057,BK-02636,CR-00046,2024-10-27,10.0,Director of Photography,552000.0,False,Ngozi Okafor,No issues
11058,BK-02636,CR-00087,2024-10-27,8.0,Director of Photography,121500.0,False,Tunde Adeyemi,No issues
11059,BK-02637,CR-00093,2024-10-28,8.0,Drone Operator,99500.0,False,Ops Manager,No issues
11060,BK-02637,CR-00014,2024-10-28,8.0,Gaffer,130000.0,False,Tunde Adeyemi,No issues
11061,BK-02637,CR-00110,2024-10-28,14.0,Camera Operator,120000.0,True,Tunde Adeyemi,hours_above_12h_cap
11062,BK-02637,CR-00016,2024-10-28,14.0,Drone Operator,188000.0,True,Ngozi Okafor,hours_above_12h_cap
11063,BK-02638,CR-00109,2024-10-28,8.0,Sound Recordist,192000.0,False,Unknown,No issues
11064,BK-02638,CR-00104,2024-10-28,9.0,Art Director,Unknown,False,Unknown,day_rate_missing
11065,BK-02638,CR-00111,2024-10-28,9.0,Art Director,135000.0,False,Ops Manager,No issues
11066,BK-02638,CR-00012,2024-10-28,10.0,Production Assistant,27000.0,False,Ngozi Okafor,role_filled_from_crew_roster
11067,BK-02638,CR-00127,2024-10-28,8.0,Sound Recordist,214500.0,False,Ngozi Okafor,No issues
11068,BK-02639,CR-00136,2024-10-28,14.0,Camera Operator,153000.0,True,Ngozi Okafor,hours_above_12h_cap
11069,BK-02639,CR-00032,2024-10-28,Unknown,Production Assistant,48000.0,False,Ops Manager,hours_missing
11070,BK-02639,CR-00037,2024-10-28,6.0,Production Assistant,48000.0,False,Ngozi Okafor,No issues
11071,BK-02639,CR-00083,2024-10-28,10.0,Gaffer,180000.0,False,Tunde Adeyemi,No issues
11072,BK-02640,CR-00061,2024-10-28,6.0,Director of Photography,410000.0,False,Tunde Adeyemi,No issues
11073,BK-02640,CR-00072,2024-10-28,6.0,Sound Recordist,60000.0,False,Ngozi Okafor,No issues
11074,BK-02640,CR-00012,2024-10-28,8.0,Production Assistant,27000.0,False,Ngozi Okafor,No issues
11075,BK-02641,CR-00122,2024-10-29,9.0,Editor,219000.0,False,Tunde Adeyemi,No issues
11076,BK-02641,CR-00009,2024-10-29,8.0,Drone Operator,71000.0,False,Ops Manager,No issues
11077,BK-02641,CR-00016,2024-10-29,14.0,Drone Operator,188000.0,True,Ops Manager,hours_above_12h_cap
11078,BK-02641,CR-00056,2024-10-29,10.0,Colorist,155000.0,False,Unknown,role_filled_from_crew_roster
11079,BK-02642,CR-00121,2024-10-29,8.0,Art Director,76500.0,False,Unknown,No issues
11080,BK-02642,CR-00007,2024-10-29,10.0,Colorist,Unknown,False,Ngozi Okafor,day_rate_missing
11081,BK-02642,CR-00031,2024-10-29,8.0,Grip,130500.0,False,Ngozi Okafor,No issues
11082,BK-02642,CR-00060,2024-10-29,14.0,Colorist,154000.0,True,Ngozi Okafor,hours_above_12h_cap
11083,BK-02643,CR-00022,2024-10-29,6.0,Sound Recordist,Unknown,False,Unknown,day_rate_missing
11085,BK-02643,CR-00070,2024-10-29,10.0,Camera Operator,240000.0,False,Ngozi Okafor,No issues
11086,BK-02643,CR-00070,2024-10-30,8.0,Camera Operator,Unknown,False,Tunde Adeyemi,day_rate_missing
11087,BK-02643,CR-00001,2024-10-29,14.0,Art Director,156000.0,True,Tunde Adeyemi,hours_above_12h_cap
11088,BK-02643,CR-00001,2024-10-30,8.0,Art Director,234000.0,False,Ngozi Okafor,No issues
11089,BK-02643,CR-00086,2024-10-29,8.0,Director of Photography,199000.0,False,Tunde Adeyemi,No issues
11090,BK-02643,CR-00086,2024-10-30,9.0,Director of Photography,298500.0,False,Tunde Adeyemi,No issues
11091,BK-02644,CR-00137,2024-10-29,6.0,Drone Operator,235000.0,False,Ngozi Okafor,No issues
11093,BK-02644,CR-00067,2024-10-29,10.0,Gaffer,122000.0,False,Tunde Adeyemi,No issues
11094,BK-02644,CR-00084,2024-10-29,14.0,Editor,165000.0,True,Ngozi Okafor,hours_above_12h_cap
11095,BK-02644,CR-00093,2024-10-29,8.0,Drone Operator,199000.0,False,Ngozi Okafor,No issues
11096,BK-02644,CR-00051,2024-10-29,12.0,Colorist,169000.0,False,Ops Manager,No issues
11097,BK-02644,CR-00026,2024-10-29,6.0,Gaffer,142000.0,False,Ops Manager,No issues
11098,BK-02644,CR-00092,2024-10-29,8.0,Drone Operator,141000.0,False,Ops Manager,role_filled_from_crew_roster
11099,BK-02644,CR-00140,2024-10-29,8.0,Colorist,234000.0,False,Ngozi Okafor,No issues
11100,BK-02644,CR-00002,2024-10-29,6.0,Grip,76000.0,False,Ops Manager,No issues
11101,BK-02644,CR-00006,2024-10-29,12.0,Grip,66000.0,False,Ngozi Okafor,No issues
11102,BK-02644,CR-00066,2024-10-29,12.0,Camera Operator,77000.0,False,Ops Manager,role_filled_from_crew_roster
11103,BK-02645,CR-00122,2024-10-30,12.0,Editor,219000.0,False,Ngozi Okafor,role_filled_from_crew_roster
11104,BK-02645,CR-00101,2024-10-30,9.0,Drone Operator,94000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
11105,BK-02645,CR-00100,2024-10-30,12.0,Camera Operator,124000.0,False,Unknown,No issues
11106,BK-02646,CR-00022,2024-10-30,9.0,Sound Recordist,123000.0,False,Tunde Adeyemi,No issues
11107,BK-02646,CR-00050,2024-10-30,14.0,Director of Photography,391500.0,True,Ngozi Okafor,hours_above_12h_cap
11108,BK-02646,CR-00051,2024-10-30,8.0,Colorist,169000.0,False,Tunde Adeyemi,No issues
11109,BK-02646,CR-00052,2024-10-30,8.0,Sound Recordist,115000.0,False,Ngozi Okafor,No issues
11110,BK-02646,CR-00100,2024-10-30,8.0,Camera Operator,124000.0,False,Unknown,No issues
11111,BK-02646,CR-00071,2024-10-30,8.0,Director of Photography,447000.0,False,Tunde Adeyemi,No issues
11112,BK-02648,CR-00045,2024-10-31,Unknown,Gaffer,104000.0,False,Ngozi Okafor,hours_missing
11113,BK-02648,CR-00065,2024-10-31,8.0,Production Assistant,20000.0,False,Unknown,No issues
11114,BK-02648,CR-00057,2024-10-31,9.0,Colorist,267000.0,False,Tunde Adeyemi,No issues
11115,BK-02649,CR-00096,2024-10-31,9.0,Production Assistant,55500.0,False,Ngozi Okafor,No issues
11116,BK-02649,CR-00097,2024-10-31,9.0,Editor,108000.0,False,Ngozi Okafor,role_filled_from_crew_roster
11117,BK-02649,CR-00064,2024-10-31,9.0,Camera Operator,118000.0,False,Tunde Adeyemi,No issues
11118,BK-02649,CR-00014,2024-10-31,10.0,Gaffer,130000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
11119,BK-02650,CR-00089,2024-10-31,8.0,Art Director,127000.0,False,Ngozi Okafor,No issues
11120,BK-02650,CR-00089,2024-11-01,Unknown,Art Director,63500.0,True,Tunde Adeyemi,"hours_missing,role_filled_from_crew_roster"
11121,BK-02650,CR-00089,2024-11-02,12.0,Art Director,127000.0,False,Ops Manager,No issues
11122,BK-02650,CR-00092,2024-10-31,9.0,Drone Operator,141000.0,False,Ngozi Okafor,No issues
11123,BK-02650,CR-00092,2024-11-01,10.0,Drone Operator,141000.0,False,Unknown,No issues
11124,BK-02650,CR-00092,2024-11-02,10.0,Drone Operator,141000.0,False,Unknown,role_filled_from_crew_roster
11125,BK-02650,CR-00077,2024-10-31,9.0,Art Director,196000.0,False,Ops Manager,No issues
11126,BK-02650,CR-00077,2024-11-01,Unknown,Art Director,196000.0,False,Tunde Adeyemi,hours_missing
11128,BK-02651,CR-00056,2024-11-01,14.0,Colorist,155000.0,True,Unknown,hours_above_12h_cap
11129,BK-02651,CR-00087,2024-11-01,Unknown,Director of Photography,364500.0,False,Tunde Adeyemi,hours_missing
11130,BK-02651,CR-00059,2024-11-01,Unknown,Sound Recordist,134000.0,False,Ngozi Okafor,hours_missing
11131,BK-02652,CR-00067,2024-11-01,9.0,Gaffer,122000.0,False,Ngozi Okafor,No issues
11132,BK-02652,CR-00067,2024-11-02,Unknown,Gaffer,122000.0,True,Unknown,hours_worked_26h_impossible_blanked
11133,BK-02652,CR-00001,2024-11-01,12.0,Art Director,156000.0,False,Ngozi Okafor,No issues
11134,BK-02652,CR-00001,2024-11-02,6.0,Art Director,156000.0,False,Unknown,No issues
11135,BK-02652,CR-00065,2024-11-01,10.0,Production Assistant,Unknown,False,Unknown,day_rate_missing
11136,BK-02652,CR-00065,2024-11-02,6.0,Production Assistant,40000.0,False,Ngozi Okafor,No issues
11137,BK-02652,CR-00078,2024-11-01,6.0,Sound Recordist,63500.0,False,Unknown,No issues
11138,BK-02652,CR-00078,2024-11-02,9.0,Sound Recordist,127000.0,False,Tunde Adeyemi,No issues
11139,BK-02652,CR-00062,2024-11-01,12.0,Grip,59000.0,False,Unknown,No issues
11140,BK-02652,CR-00062,2024-11-02,8.0,Grip,59000.0,False,Unknown,No issues
11141,BK-02652,CR-00082,2024-11-01,9.0,Grip,49000.0,False,Tunde Adeyemi,No issues
11142,BK-02652,CR-00082,2024-11-02,9.0,Grip,73500.0,False,Ngozi Okafor,No issues
11143,BK-02652,CR-00033,2024-11-01,12.0,Art Director,67500.0,False,Unknown,No issues
11144,BK-02652,CR-00033,2024-11-02,9.0,Art Director,202500.0,False,Unknown,No issues
11145,BK-02652,CR-00066,2024-11-01,8.0,Camera Operator,154000.0,False,Ops Manager,No issues
11146,BK-02652,CR-00066,2024-11-02,10.0,Camera Operator,154000.0,False,Ngozi Okafor,No issues
11147,BK-02652,CR-00037,2024-11-01,12.0,Production Assistant,32000.0,False,Ngozi Okafor,No issues
11148,BK-02652,CR-00037,2024-11-02,10.0,Production Assistant,32000.0,False,Tunde Adeyemi,No issues
11149,BK-02652,CR-00111,2024-11-01,Unknown,Art Director,135000.0,False,Ngozi Okafor,hours_missing
11150,BK-02652,CR-00111,2024-11-02,8.0,Art Director,67500.0,False,Unknown,No issues
11151,BK-02652,CR-00071,2024-11-01,10.0,Director of Photography,223500.0,False,Ngozi Okafor,No issues
11152,BK-02652,CR-00071,2024-11-02,12.0,Director of Photography,Unknown,False,Tunde Adeyemi,day_rate_missing
11153,BK-02652,CR-00029,2024-11-01,9.0,Director of Photography,269000.0,False,Ngozi Okafor,No issues
11154,BK-02652,CR-00029,2024-11-02,9.0,Director of Photography,403500.0,False,Tunde Adeyemi,No issues
11155,BK-02653,CR-00069,2024-11-01,10.0,Gaffer,90000.0,False,Unknown,No issues
11156,BK-02653,CR-00109,2024-11-01,9.0,Sound Recordist,192000.0,False,Tunde Adeyemi,No issues
11157,BK-02653,CR-00059,2024-11-01,8.0,Sound Recordist,201000.0,False,Tunde Adeyemi,No issues
11158,BK-02653,CR-00111,2024-11-01,10.0,Art Director,135000.0,False,Ngozi Okafor,No issues
11159,BK-02653,CR-00064,2024-11-01,8.0,Camera Operator,118000.0,False,Ops Manager,No issues
11160,BK-02653,CR-00126,2024-11-01,8.0,Colorist,83500.0,False,Ngozi Okafor,No issues
11161,BK-02653,CR-00136,2024-11-01,6.0,Camera Operator,153000.0,False,Ngozi Okafor,No issues
11162,BK-02653,CR-00082,2024-11-01,6.0,Grip,49000.0,False,Tunde Adeyemi,No issues
11163,BK-02653,CR-00117,2024-11-01,10.0,Editor,Unknown,False,Ngozi Okafor,day_rate_missing
11164,BK-02653,CR-00029,2024-11-01,14.0,Director of Photography,269000.0,True,Ops Manager,hours_above_12h_cap
11165,BK-02653,CR-00116,2024-11-01,8.0,Director of Photography,390000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
11167,BK-02654,CR-00049,2024-11-01,9.0,Production Assistant,40500.0,False,Tunde Adeyemi,role_filled_from_crew_roster
11168,BK-02654,CR-00052,2024-11-01,8.0,Sound Recordist,115000.0,False,Ops Manager,No issues
11169,BK-02654,CR-00067,2024-11-01,8.0,Gaffer,Unknown,False,Unknown,day_rate_missing
11170,BK-02655,CR-00050,2024-11-01,12.0,Director of Photography,261000.0,False,Unknown,No issues
11171,BK-02655,CR-00090,2024-11-01,6.0,Production Assistant,27000.0,False,Tunde Adeyemi,No issues
11172,BK-02655,CR-00021,2024-11-01,8.0,Editor,120000.0,False,Ngozi Okafor,role_filled_from_crew_roster
11173,BK-02656,CR-00133,2024-11-01,10.0,Director of Photography,177500.0,False,Unknown,No issues
11174,BK-02656,CR-00133,2024-11-02,14.0,Director of Photography,355000.0,True,Ngozi Okafor,hours_above_12h_cap
11175,BK-02656,CR-00122,2024-11-01,8.0,Editor,219000.0,False,Unknown,No issues
11177,BK-02656,CR-00120,2024-11-01,Unknown,Gaffer,140000.0,False,Tunde Adeyemi,hours_missing
11178,BK-02656,CR-00120,2024-11-02,8.0,Gaffer,Unknown,False,Unknown,day_rate_missing
11179,BK-02656,CR-00081,2024-11-01,10.0,Colorist,184000.0,False,Ngozi Okafor,No issues
11180,BK-02656,CR-00081,2024-11-02,Unknown,Colorist,92000.0,False,Ngozi Okafor,hours_missing
11181,BK-02657,CR-00041,2024-11-01,10.0,Colorist,273000.0,False,Tunde Adeyemi,No issues
11182,BK-02657,CR-00104,2024-11-01,9.0,Art Director,117000.0,False,Tunde Adeyemi,No issues
11183,BK-02657,CR-00117,2024-11-01,10.0,Editor,198000.0,False,Ops Manager,role_filled_from_crew_roster
11184,BK-02657,CR-00057,2024-11-01,6.0,Colorist,133500.0,False,Ngozi Okafor,No issues
11185,BK-02657,CR-00129,2024-11-01,8.0,Camera Operator,85500.0,False,Tunde Adeyemi,No issues
11186,BK-02657,CR-00068,2024-11-01,10.0,Drone Operator,315000.0,False,Ngozi Okafor,No issues
11187,BK-02658,CR-00005,2024-11-01,9.0,Editor,Unknown,False,Tunde Adeyemi,day_rate_missing
11188,BK-02658,CR-00005,2024-11-02,9.0,Editor,223500.0,False,Ngozi Okafor,No issues
11189,BK-02658,CR-00072,2024-11-01,14.0,Sound Recordist,Unknown,True,Tunde Adeyemi,"hours_above_12h_cap,day_rate_missing"
11190,BK-02658,CR-00072,2024-11-02,8.0,Sound Recordist,120000.0,False,Tunde Adeyemi,No issues
11191,BK-02658,CR-00069,2024-11-01,12.0,Gaffer,Unknown,False,Ngozi Okafor,day_rate_missing
11192,BK-02658,CR-00069,2024-11-02,14.0,Gaffer,90000.0,True,Ngozi Okafor,hours_above_12h_cap
11193,BK-02659,CR-00047,2024-11-02,10.0,Art Director,115000.0,False,Tunde Adeyemi,No issues
11194,BK-02659,CR-00039,2024-11-02,12.0,Editor,215000.0,False,Ngozi Okafor,No issues
11195,BK-02659,CR-00034,2024-11-02,9.0,Production Assistant,37000.0,False,Tunde Adeyemi,No issues
11196,BK-02659,CR-00115,2024-11-02,8.0,Editor,88000.0,False,Ops Manager,No issues
11197,BK-02659,CR-00106,2024-11-02,9.0,Editor,144000.0,False,Unknown,role_filled_from_crew_roster
11198,BK-02660,CR-00063,2024-11-02,10.0,Grip,64000.0,False,Tunde Adeyemi,No issues
11199,BK-02660,CR-00033,2024-11-02,14.0,Art Director,202500.0,True,Unknown,hours_above_12h_cap
11200,BK-02660,CR-00115,2024-11-02,12.0,Editor,176000.0,False,Tunde Adeyemi,No issues
11201,BK-02660,CR-00038,2024-11-02,8.0,Art Director,137000.0,False,Ngozi Okafor,No issues
11202,BK-02660,CR-00012,2024-11-02,8.0,Production Assistant,27000.0,False,Tunde Adeyemi,No issues
11203,BK-02660,CR-00111,2024-11-02,10.0,Art Director,135000.0,False,Ops Manager,role_filled_from_crew_roster
11204,BK-02661,CR-00128,2024-11-02,8.0,Director of Photography,286000.0,False,Tunde Adeyemi,No issues
11205,BK-02661,CR-00100,2024-11-02,Unknown,Camera Operator,186000.0,False,Ngozi Okafor,"hours_missing,role_filled_from_crew_roster"
11206,BK-02661,CR-00095,2024-11-02,14.0,Colorist,421500.0,True,Tunde Adeyemi,hours_above_12h_cap
11207,BK-02661,CR-00104,2024-11-02,12.0,Art Director,58500.0,False,Unknown,No issues
11209,BK-02662,CR-00132,2024-11-03,10.0,Director of Photography,110000.0,False,Ngozi Okafor,No issues
11210,BK-02662,CR-00069,2024-11-02,Unknown,Gaffer,Unknown,False,Unknown,"hours_missing,day_rate_missing"
11211,BK-02662,CR-00069,2024-11-03,10.0,Gaffer,135000.0,False,Ngozi Okafor,No issues
11213,BK-02662,CR-00110,2024-11-03,6.0,Camera Operator,180000.0,False,Unknown,No issues
11214,BK-02663,CR-00069,2024-11-03,9.0,Gaffer,90000.0,False,Tunde Adeyemi,No issues
11215,BK-02663,CR-00045,2024-11-03,12.0,Gaffer,Unknown,False,Tunde Adeyemi,"day_rate_missing,role_filled_from_crew_roster"
11216,BK-02663,CR-00076,2024-11-03,12.0,Editor,318000.0,False,Ngozi Okafor,No issues
11217,BK-02663,CR-00134,2024-11-03,10.0,Director of Photography,339000.0,False,Ngozi Okafor,No issues
11218,BK-02663,CR-00047,2024-11-03,9.0,Art Director,57500.0,False,Ngozi Okafor,role_filled_from_crew_roster
11219,BK-02663,CR-00062,2024-11-03,8.0,Grip,59000.0,False,Tunde Adeyemi,No issues
11220,BK-02664,CR-00010,2024-11-03,8.0,Gaffer,107000.0,False,Ops Manager,No issues
11221,BK-02664,CR-00026,2024-11-03,10.0,Gaffer,213000.0,False,Unknown,No issues
11222,BK-02664,CR-00133,2024-11-03,10.0,Director of Photography,355000.0,False,Ngozi Okafor,No issues
11223,BK-02664,CR-00111,2024-11-03,10.0,Art Director,67500.0,False,Ngozi Okafor,No issues
11224,BK-02664,CR-00075,2024-11-03,10.0,Grip,40500.0,False,Ops Manager,No issues
11225,BK-02664,CR-00060,2024-11-03,12.0,Colorist,77000.0,False,Tunde Adeyemi,No issues
11226,BK-02665,CR-00137,2024-11-03,12.0,Drone Operator,235000.0,False,Tunde Adeyemi,No issues
11227,BK-02665,CR-00017,2024-11-03,8.0,Editor,89000.0,False,Tunde Adeyemi,No issues
11228,BK-02665,CR-00102,2024-11-03,9.0,Editor,210000.0,False,Ops Manager,No issues
11229,BK-02665,CR-00111,2024-11-03,8.0,Art Director,135000.0,False,Unknown,No issues
11230,BK-02666,CR-00034,2024-11-03,10.0,Production Assistant,37000.0,False,Tunde Adeyemi,No issues
11231,BK-02666,CR-00034,2024-11-04,9.0,Production Assistant,37000.0,False,Tunde Adeyemi,No issues
11232,BK-02666,CR-00127,2024-11-03,9.0,Sound Recordist,Unknown,False,Tunde Adeyemi,day_rate_missing
11233,BK-02666,CR-00127,2024-11-04,6.0,Sound Recordist,214500.0,False,Ngozi Okafor,No issues
11234,BK-02666,CR-00069,2024-11-03,8.0,Gaffer,135000.0,False,Tunde Adeyemi,No issues
11235,BK-02666,CR-00069,2024-11-04,10.0,Gaffer,90000.0,False,Ops Manager,No issues
11236,BK-02666,CR-00031,2024-11-03,6.0,Grip,87000.0,False,Ngozi Okafor,No issues
11237,BK-02666,CR-00031,2024-11-04,8.0,Grip,87000.0,False,Tunde Adeyemi,No issues
11238,BK-02667,CR-00122,2024-11-03,9.0,Editor,328500.0,False,Tunde Adeyemi,No issues
11239,BK-02667,CR-00113,2024-11-03,12.0,Gaffer,106000.0,False,Tunde Adeyemi,No issues
11240,BK-02667,CR-00117,2024-11-03,8.0,Editor,66000.0,False,Unknown,No issues
11241,BK-02667,CR-00080,2024-11-03,12.0,Grip,54000.0,False,Ngozi Okafor,No issues
11242,BK-02667,CR-00105,2024-11-03,9.0,Gaffer,36000.0,False,Tunde Adeyemi,No issues
11243,BK-02667,CR-00126,2024-11-03,8.0,Colorist,83500.0,False,Tunde Adeyemi,No issues
11244,BK-02667,CR-00104,2024-11-03,8.0,Art Director,117000.0,False,Ngozi Okafor,No issues
11245,BK-02667,CR-00132,2024-11-03,10.0,Director of Photography,220000.0,False,Tunde Adeyemi,No issues
11246,BK-02667,CR-00089,2024-11-03,14.0,Art Director,127000.0,True,Ngozi Okafor,hours_above_12h_cap
11247,BK-02667,CR-00040,2024-11-03,10.0,Gaffer,153000.0,False,Ngozi Okafor,No issues
11248,BK-02667,CR-00095,2024-11-03,8.0,Colorist,281000.0,False,Unknown,No issues
11249,BK-02667,CR-00011,2024-11-03,12.0,Production Assistant,25000.0,False,Ops Manager,No issues
11250,BK-02668,CR-00092,2024-11-03,9.0,Drone Operator,141000.0,False,Ngozi Okafor,No issues
11252,BK-02668,CR-00010,2024-11-03,8.0,Gaffer,Unknown,False,Ngozi Okafor,"day_rate_missing,role_filled_from_crew_roster"
